R_angstrom,method,orbital_index,occupation
1.8,ext,8,0.01188912
1.8,ext,9,0.00859828
1.8,ext,10,0.00816178
1.8,ext,11,0.00816078
1.8,ext,12,0.00555188
1.8,ext,13,0.00400059
1.8,ext,14,0.00399995
1.8,ext,15,0.00223458
1.8,cipsi,0,1.98404783
1.8,cipsi,1,1.97592889
1.8,cipsi,2,1.83186004
1.8,cipsi,3,1.53997779
1.8,cipsi,4,1.53995676
1.8,cipsi,5,0.45452635
1.8,cipsi,6,0.45450728
1.8,cipsi,7,0.16685763
1.8,cipsi,8,0.01182475
1.8,cipsi,9,0.00854748
1.8,cipsi,10,0.00812713
1.8,cipsi,11,0.00812568
1.8,cipsi,12,0.00552525
1.8,cipsi,13,0.00398090
1.8,cipsi,14,0.00398040
1.8,cipsi,15,0.00222584
1.9,ref,0,1.98489081
1.9,ref,1,1.97717364
1.9,ref,2,1.76950547
1.9,ref,3,1.43113059
1.9,ref,4,1.43113059
1.9,ref,5,0.56185888
1.9,ref,6,0.56185888
1.9,ref,7,0.22848029
1.9,ref,8,0.01211019
1.9,ref,9,0.00862386
1.9,ref,10,0.00807587
1.9,ref,11,0.00807587
1.9,ref,12,0.00582733
1.9,ref,13,0.00435648
1.9,ref,14,0.00435648
1.9,ref,15,0.00254477
1.9,ext,0,1.98489878
1.9,ext,1,1.97718539
1.9,ext,2,1.76954172
1.9,ext,3,1.43116952
1.9,ext,4,1.43116886
1.9,ext,5,0.56182922
1.9,ext,6,0.56182857
1.9,ext,7,0.22845374
1.9,ext,8,0.01210153
1.9,ext,9,0.00861848
1.9,ext,10,0.00806881
1.9,ext,11,0.00806766
1.9,ext,12,0.00582049
1.9,ext,13,0.00435254
1.9,ext,14,0.00435164
1.9,ext,15,0.00254305
1.9,cipsi,0,1.98497460
1.9,cipsi,1,1.97729893
1.9,cipsi,2,1.77016608
1.9,cipsi,3,1.43165100
1.9,cipsi,4,1.43162495
1.9,cipsi,5,0.56139126
1.9,cipsi,6,0.56136465
1.9,cipsi,7,0.22786146
1.9,cipsi,8,0.01204189
1.9,cipsi,9,0.00857194
1.9,cipsi,10,0.00803360
1.9,cipsi,11,0.00802990
1.9,cipsi,12,0.00579658
1.9,cipsi,13,0.00433079
1.9,cipsi,14,0.00432824
1.9,cipsi,15,0.00253412
2.0,ref,0,1.98568396
2.0,ref,1,1.97840468
2.0,ref,2,1.69251556
2.0,ref,3,1.33183568
2.0,ref,4,1.33183568
2.0,ref,5,0.66015849
2.0,ref,6,0.66015849
2.0,ref,7,0.30462547
2.0,ref,8,0.01233378
2.0,ref,9,0.00866764
2.0,ref,10,0.00781401
2.0,ref,11,0.00781401
2.0,ref,12,0.00610470
2.0,ref,13,0.00460764
2.0,ref,14,0.00460764
2.0,ref,15,0.00283259
2.0,ext,0,1.98569041
2.0,ext,1,1.97841525
2.0,ext,2,1.69255311
2.0,ext,3,1.33186778
2.0,ext,4,1.33186402
2.0,ext,5,0.66013545
2.0,ext,6,0.66013148
2.0,ext,7,0.30459535
2.0,ext,8,0.01232721
2.0,ext,9,0.00866314
2.0,ext,10,0.00781078
2.0,ext,11,0.00780861
2.0,ext,12,0.00610022
2.0,ext,13,0.00460418
2.0,ext,14,0.00460224
2.0,ext,15,0.00283076
2.0,cipsi,0,1.98578044
2.0,cipsi,1,1.97853843
2.0,cipsi,2,1.69327280
2.0,cipsi,3,1.33231902
2.0,cipsi,4,1.33231203
2.0,cipsi,5,0.65971023
2.0,cipsi,6,0.65970495
2.0,cipsi,7,0.30391093
2.0,cipsi,8,0.01225970
2.0,cipsi,9,0.00860077
2.0,cipsi,10,0.00777277
2.0,cipsi,11,0.00776928
2.0,cipsi,12,0.00607425
2.0,cipsi,13,0.00457703
2.0,cipsi,14,0.00457516
2.0,cipsi,15,0.00282221
2.1,ref,0,1.98626275
2.1,ref,1,1.97951844
2.1,ref,2,1.60791369
2.1,ref,3,1.25054796
2.1,ref,4,1.25054770
2.1,ref,5,0.74090804
2.1,ref,6,0.74090779
2.1,ref,7,0.38833979
2.1,ref,8,0.01248797
2.1,ref,9,0.00872210
2.1,ref,10,0.00746189
2.1,ref,11,0.00746189
2.1,ref,12,0.00630909
2.1,ref,13,0.00476871
2.1,ref,14,0.00476871
2.1,ref,15,0.00307349
2.1,ext,0,1.98627405
2.1,ext,1,1.97953321
2.1,ext,2,1.60797403
2.1,ext,3,1.25058393
2.1,ext,4,1.25058206
2.1,ext,5,0.74088776
2.1,ext,6,0.74088554
2.1,ext,7,0.38829425
2.1,ext,8,0.01247739
2.1,ext,9,0.00871274
2.1,ext,10,0.00745144
2.1,ext,11,0.00745047
2.1,ext,12,0.00629994
2.1,ext,13,0.00476247
2.1,ext,14,0.00476120
2.1,ext,15,0.00306954
2.1,cipsi,0,1.98636656
2.1,cipsi,1,1.97966228
2.1,cipsi,2,1.60867068
2.1,cipsi,3,1.25091304
2.1,cipsi,4,1.25088924
2.1,cipsi,5,0.74060877
2.1,cipsi,6,0.74058818
2.1,cipsi,7,0.38763842
2.1,cipsi,8,0.01240858
2.1,cipsi,9,0.00865136
2.1,cipsi,10,0.00740896
2.1,cipsi,11,0.00740333
2.1,cipsi,12,0.00627333
2.1,cipsi,13,0.00473055
2.1,cipsi,14,0.00473050
2.1,cipsi,15,0.00305623
2.2,ref,0,1.98664157
2.2,ref,1,1.98052958
2.2,ref,2,1.52430565
2.2,ref,3,1.18851163
2.2,ref,4,1.18851128
2.2,ref,5,0.80270299
2.2,ref,6,0.80270265
2.2,ref,7,0.47109724
2.2,ref,8,0.01255562
2.2,ref,9,0.00878852
2.2,ref,10,0.00710693
2.2,ref,11,0.00710693
2.2,ref,12,0.00643345
2.2,ref,13,0.00487093
2.2,ref,14,0.00487093
2.2,ref,15,0.00326410
2.2,ext,0,1.98665418
2.2,ext,1,1.98054688
2.2,ext,2,1.52437161
2.2,ext,3,1.18853979
2.2,ext,4,1.18853392
2.2,ext,5,0.80269085
2.2,ext,6,0.80268440
2.2,ext,7,0.47104296
2.2,ext,8,0.01254486
2.2,ext,9,0.00877933
2.2,ext,10,0.00710113
2.2,ext,11,0.00709868
2.2,ext,12,0.00642683
2.2,ext,13,0.00486349
2.2,ext,14,0.00486179
2.2,ext,15,0.00325930
2.2,cipsi,0,1.98676548
2.2,cipsi,1,1.98069208
2.2,cipsi,2,1.52507634
2.2,cipsi,3,1.18872164
2.2,cipsi,4,1.18871100
2.2,cipsi,5,0.80254994
2.2,cipsi,6,0.80254018
2.2,cipsi,7,0.47038297
2.2,cipsi,8,0.01246861
2.2,cipsi,9,0.00870767
2.2,cipsi,10,0.00705111
2.2,cipsi,11,0.00704983
2.2,cipsi,12,0.00638899
2.2,cipsi,13,0.00482668
2.2,cipsi,14,0.00482440
2.2,cipsi,15,0.00324310
2.3,ref,0,1.98686676
2.3,ref,1,1.98143019
2.3,ref,2,1.44756736
2.3,ref,3,1.14259338
2.3,ref,4,1.14259328
2.3,ref,5,0.84852980
2.3,ref,6,0.84852970
2.3,ref,7,0.54707323
2.3,ref,8,0.01255304
2.3,ref,9,0.00886909
2.3,ref,10,0.00679800
2.3,ref,11,0.00679800
2.3,ref,12,0.00650020
2.3,ref,13,0.00494235
2.3,ref,14,0.00494235
2.3,ref,15,0.00341328
2.3,ext,0,1.98687874
2.3,ext,1,1.98144731
2.3,ext,2,1.44762384
2.3,ext,3,1.14262040
2.3,ext,4,1.14261220
2.3,ext,5,0.84852625
2.3,ext,6,0.84851701
2.3,ext,7,0.54703035
2.3,ext,8,0.01254045
2.3,ext,9,0.00885891
2.3,ext,10,0.00678969
2.3,ext,11,0.00678720
2.3,ext,12,0.00649280
2.3,ext,13,0.00493456
2.3,ext,14,0.00493259
2.3,ext,15,0.00340769
2.3,cipsi,0,1.98699997
2.3,cipsi,1,1.98160882
2.3,cipsi,2,1.44848123
2.3,cipsi,3,1.14286384
2.3,cipsi,4,1.14283359
2.3,cipsi,5,0.84834867
2.3,cipsi,6,0.84832078
2.3,cipsi,7,0.54622712
2.3,cipsi,8,0.01246147
2.3,cipsi,9,0.00876891
2.3,cipsi,10,0.00673805
2.3,cipsi,11,0.00673426
2.3,cipsi,12,0.00643906
2.3,cipsi,13,0.00489387
2.3,cipsi,14,0.00489175
2.3,cipsi,15,0.00338860
2.4,ref,0,1.98698609
2.4,ref,1,1.98221694
2.4,ref,2,1.38016831
2.4,ref,3,1.10875160
2.4,ref,4,1.10875160
2.4,ref,5,0.88234249
2.4,ref,6,0.88234248
2.4,ref,7,0.61381401
2.4,ref,8,0.01249939
2.4,ref,9,0.00896333
2.4,ref,10,0.00654808
2.4,ref,11,0.00654808
2.4,ref,12,0.00653206
2.4,ref,13,0.00500066
2.4,ref,14,0.00500066
2.4,ref,15,0.00353422
2.4,ext,0,1.98699431
2.4,ext,1,1.98222661
2.4,ext,2,1.38019680
2.4,ext,3,1.10876867
2.4,ext,4,1.10876039
2.4,ext,5,0.88234549
2.4,ext,6,0.88233664
2.4,ext,7,0.61379510
2.4,ext,8,0.01249037
2.4,ext,9,0.00895522
2.4,ext,10,0.00654228
2.4,ext,11,0.00653853
2.4,ext,12,0.00652628
2.4,ext,13,0.00499797
2.4,ext,14,0.00499492
2.4,ext,15,0.00353043
2.4,cipsi,0,1.98710722
2.4,cipsi,1,1.98236554
2.4,cipsi,2,1.38077192
2.4,cipsi,3,1.10890114
2.4,cipsi,4,1.10886884
2.4,cipsi,5,0.88228119
2.4,cipsi,6,0.88224760
2.4,cipsi,7,0.61327925
2.4,cipsi,8,0.01240421
2.4,cipsi,9,0.00889002
2.4,cipsi,10,0.00648960
2.4,cipsi,11,0.00648830
2.4,cipsi,12,0.00648448
2.4,cipsi,13,0.00495777
2.4,cipsi,14,0.00495523
2.4,cipsi,15,0.00350769
2.5,ref,0,1.98703628
2.5,ref,1,1.98289618
2.5,ref,2,1.32227744
2.5,ref,3,1.08358019
2.5,ref,4,1.08358016
2.5,ref,5,0.90750554
2.5,ref,6,0.90750552
2.5,ref,7,0.67114465
2.5,ref,8,0.01240771
2.5,ref,9,0.00906852
2.5,ref,10,0.00654410
2.5,ref,11,0.00635193
2.5,ref,12,0.00635193
2.5,ref,13,0.00505457
2.5,ref,14,0.00505457
2.5,ref,15,0.00364070
2.5,ext,0,1.98705238
2.5,ext,1,1.98291403
2.5,ext,2,1.32232829
2.5,ext,3,1.08359884
2.5,ext,4,1.08359617
2.5,ext,5,0.90750931
2.5,ext,6,0.90750633
2.5,ext,7,0.67111207
2.5,ext,8,0.01239361
2.5,ext,9,0.00905599
2.5,ext,10,0.00653315
2.5,ext,11,0.00633893
2.5,ext,12,0.00633859
2.5,ext,13,0.00504430
2.5,ext,14,0.00504429
2.5,ext,15,0.00363373
2.5,cipsi,0,1.98717948
2.5,cipsi,1,1.98306642
2.5,cipsi,2,1.32303474
2.5,cipsi,3,1.08363982
2.5,cipsi,4,1.08360609
2.5,cipsi,5,0.90755760
2.5,cipsi,6,0.90752490
2.5,cipsi,7,0.67047701
2.5,cipsi,8,0.01230225
2.5,cipsi,9,0.00896902
2.5,cipsi,10,0.00648973
2.5,cipsi,11,0.00627689
2.5,cipsi,12,0.00627676
2.5,cipsi,13,0.00499679
2.5,cipsi,14,0.00499591
2.5,cipsi,15,0.00360659
2.6,ref,0,1.98704222
2.6,ref,1,1.98347923
2.6,ref,2,1.27299598
2.6,ref,3,1.06459031
2.6,ref,4,1.06459030
2.6,ref,5,0.92649178
2.6,ref,6,0.92649176
2.6,ref,7,0.71995223
2.6,ref,8,0.01228542
2.6,ref,9,0.00918072
2.6,ref,10,0.00654408
2.6,ref,11,0.00619866
2.6,ref,12,0.00619866
2.6,ref,13,0.00510701
2.6,ref,14,0.00510701
2.6,ref,15,0.00374463
2.6,ext,0,1.98704758
2.6,ext,1,1.98348494
2.6,ext,2,1.27300998
2.6,ext,3,1.06459518
2.6,ext,4,1.06459457
2.6,ext,5,0.92649489
2.6,ext,6,0.92649418
2.6,ext,7,0.71994498
2.6,ext,8,0.01228131
2.6,ext,9,0.00917512
2.6,ext,10,0.00654077
2.6,ext,11,0.00619390
2.6,ext,12,0.00619335
2.6,ext,13,0.00510452
2.6,ext,14,0.00510418
2.6,ext,15,0.00374055
2.6,cipsi,0,1.98717477
2.6,cipsi,1,1.98362476
2.6,cipsi,2,1.27322983
2.6,cipsi,3,1.06458679
2.6,cipsi,4,1.06455547
2.6,cipsi,5,0.92657102
2.6,cipsi,6,0.92653893
2.6,cipsi,7,0.71975936
2.6,cipsi,8,0.01219379
2.6,cipsi,9,0.00910807
2.6,cipsi,10,0.00651115
2.6,cipsi,11,0.00614581
2.6,cipsi,12,0.00614264
2.6,cipsi,13,0.00506777
2.6,cipsi,14,0.00506655
2.6,cipsi,15,0.00372329
2.7,ref,0,1.98702034
2.7,ref,1,1.98397813
2.7,ref,2,1.23112428
2.7,ref,3,1.05005281
2.7,ref,4,1.05005276
2.7,ref,5,0.94102629
2.7,ref,6,0.94102623
2.7,ref,7,0.76142673
2.7,ref,8,0.01213721
2.7,ref,9,0.00929564
2.7,ref,10,0.00653468
2.7,ref,11,0.00607745
2.7,ref,12,0.00607745
2.7,ref,13,0.00515796
2.7,ref,14,0.00515796
2.7,ref,15,0.00385408
2.7,ext,0,1.98703685
2.7,ext,1,1.98399561
2.7,ext,2,1.23116211
2.7,ext,3,1.05006542
2.7,ext,4,1.05006106
2.7,ext,5,0.94103802
2.7,ext,6,0.94103427
2.7,ext,7,0.76140824
2.7,ext,8,0.01212267
2.7,ext,9,0.00928315
2.7,ext,10,0.00652298
2.7,ext,11,0.00606440
2.7,ext,12,0.00606339
2.7,ext,13,0.00514845
2.7,ext,14,0.00514703
2.7,ext,15,0.00384634
2.7,cipsi,0,1.98715258
2.7,cipsi,1,1.98414126
2.7,cipsi,2,1.23136093
2.7,cipsi,3,1.05011398
2.7,cipsi,4,1.05010688
2.7,cipsi,5,0.94104362
2.7,cipsi,6,0.94104161
2.7,cipsi,7,0.76126467
2.7,cipsi,8,0.01203754
2.7,cipsi,9,0.00921115
2.7,cipsi,10,0.00648729
2.7,cipsi,11,0.00601068
2.7,cipsi,12,0.00600515
2.7,cipsi,13,0.00509940
2.7,cipsi,14,0.00509685
2.7,cipsi,15,0.00382640
2.8,ref,0,1.98698159
2.8,ref,1,1.98440380
2.8,ref,2,1.19550951
2.8,ref,3,1.03877848
2.8,ref,4,1.03877816
2.8,ref,5,0.95229844
2.8,ref,6,0.95229812
2.8,ref,7,0.79671375
2.8,ref,8,0.01196812
2.8,ref,9,0.00940957
2.8,ref,10,0.00651607
2.8,ref,11,0.00597966
2.8,ref,12,0.00597966
2.8,ref,13,0.00520634
2.8,ref,14,0.00520634
2.8,ref,15,0.00397239
2.8,ext,0,1.98698834
2.8,ext,1,1.98441268
2.8,ext,2,1.19552428
2.8,ext,3,1.03878154
2.8,ext,4,1.03877954
2.8,ext,5,0.95230853
2.8,ext,6,0.95230682
2.8,ext,7,0.79670999
2.8,ext,8,0.01196070
2.8,ext,9,0.00940264
2.8,ext,10,0.00650966
2.8,ext,11,0.00597206
2.8,ext,12,0.00597101
2.8,ext,13,0.00520292
2.8,ext,14,0.00520221
2.8,ext,15,0.00396706
2.8,cipsi,0,1.98711640
2.8,cipsi,1,1.98456496
2.8,cipsi,2,1.19564381
2.8,cipsi,3,1.03879267
2.8,cipsi,4,1.03877268
2.8,cipsi,5,0.95233772
2.8,cipsi,6,0.95231688
2.8,cipsi,7,0.79662284
2.8,cipsi,8,0.01187405
2.8,cipsi,9,0.00933574
2.8,cipsi,10,0.00648172
2.8,cipsi,11,0.00592862
2.8,cipsi,12,0.00592844
2.8,cipsi,13,0.00516718
2.8,cipsi,14,0.00516675
2.8,cipsi,15,0.00394956
2.9,ref,0,1.98693376
2.9,ref,1,1.98476603
2.9,ref,2,1.16516206
2.9,ref,3,1.02994007
2.9,ref,4,1.02993999
2.9,ref,5,0.96113559
2.9,ref,6,0.96113551
2.9,ref,7,0.82679634
2.9,ref,8,0.01178485
2.9,ref,9,0.00951962
2.9,ref,10,0.00648743
2.9,ref,11,0.00589905
2.9,ref,12,0.00589905
2.9,ref,13,0.00525098
2.9,ref,14,0.00525097
2.9,ref,15,0.00409870
2.9,ext,0,1.98694396
2.9,ext,1,1.98477603
2.9,ext,2,1.16518183
2.9,ext,3,1.02994845
2.9,ext,4,1.02994713
2.9,ext,5,0.96114242
2.9,ext,6,0.96113978
2.9,ext,7,0.82678856
2.9,ext,8,0.01177575
2.9,ext,9,0.00951000
2.9,ext,10,0.00648131
2.9,ext,11,0.00589186
2.9,ext,12,0.00588983
2.9,ext,13,0.00524580
2.9,ext,14,0.00524515
2.9,ext,15,0.00409215
2.9,cipsi,0,1.98705277
2.9,cipsi,1,1.98490131
2.9,cipsi,2,1.16499130
2.9,cipsi,3,1.02991030
2.9,cipsi,4,1.02987624
2.9,cipsi,5,0.96126358
2.9,cipsi,6,0.96122579
2.9,cipsi,7,0.82703497
2.9,cipsi,8,0.01169832
2.9,cipsi,9,0.00944878
2.9,cipsi,10,0.00644365
2.9,cipsi,11,0.00584199
2.9,cipsi,12,0.00584145
2.9,cipsi,13,0.00520179
2.9,cipsi,14,0.00520093
2.9,cipsi,15,0.00406681
3.0,ref,0,1.98688192
3.0,ref,1,1.98507307
3.0,ref,2,1.13925867
3.0,ref,3,1.02295350
3.0,ref,4,1.02295349
3.0,ref,5,0.96812275
3.0,ref,6,0.96812275
3.0,ref,7,0.85249009
3.0,ref,8,0.01159595
3.0,ref,9,0.00962407
3.0,ref,10,0.00644830
3.0,ref,11,0.00583158
3.0,ref,12,0.00583158
3.0,ref,13,0.00529121
3.0,ref,14,0.00529121
3.0,ref,15,0.00422985
3.0,ext,0,1.98689283
3.0,ext,1,1.98508491
3.0,ext,2,1.13925959
3.0,ext,3,1.02296209
3.0,ext,4,1.02295577
3.0,ext,5,0.96813875
3.0,ext,6,0.96813345
3.0,ext,7,0.85250745
3.0,ext,8,0.01158480
3.0,ext,9,0.00961354
3.0,ext,10,0.00643843
3.0,ext,11,0.00582126
3.0,ext,12,0.00581984
3.0,ext,13,0.00528425
3.0,ext,14,0.00528177
3.0,ext,15,0.00422127
3.0,cipsi,0,1.98697635
3.0,cipsi,1,1.98518159
3.0,cipsi,2,1.13930465
3.0,cipsi,3,1.02296297
3.0,cipsi,4,1.02295057
3.0,cipsi,5,0.96816502
3.0,cipsi,6,0.96815259
3.0,cipsi,7,0.85248115
3.0,cipsi,8,0.01152984
3.0,cipsi,9,0.00956976
3.0,cipsi,10,0.00642429
3.0,cipsi,11,0.00578949
3.0,cipsi,12,0.00578656
3.0,cipsi,13,0.00525770
3.0,cipsi,14,0.00525711
3.0,cipsi,15,0.00421035
