R_angstrom,n_configs,cumulative_weight
1.25,3613,99.9999961407
1.25,3656,99.9999969222
1.25,3699,99.9999975961
1.25,3742,99.9999981481
1.25,3785,99.9999986179
1.25,3828,99.9999990113
1.25,3871,99.9999993264
1.25,3914,99.9999995700
1.25,3957,99.9999997658
1.25,4000,99.9999998998
1.25,4043,99.9999999778
1.25,4086,100.0000000000
1.25,4129,100.0000000000
1.25,4172,100.0000000000
1.25,4215,100.0000000000
1.25,4258,100.0000000000
1.25,4301,100.0000000000
1.25,4344,100.0000000000
1.25,4368,100.0000000000
1.3,1,85.8972541521
1.3,44,98.9201375255
1.3,87,99.5391834920
1.3,130,99.7303524464
1.3,173,99.8205874953
1.3,216,99.8674254618
1.3,259,99.9015914052
1.3,302,99.9245144801
1.3,345,99.9411644093
1.3,388,99.9524152466
1.3,431,99.9603267466
1.3,474,99.9664515006
1.3,517,99.9715427400
1.3,560,99.9755691380
1.3,603,99.9788692650
1.3,646,99.9816906528
1.3,689,99.9841608359
1.3,732,99.9861564346
1.3,775,99.9878397913
1.3,818,99.9893121647
1.3,861,99.9906290125
1.3,904,99.9917747952
1.3,947,99.9927344450
1.3,990,99.9935664455
1.3,1033,99.9943043960
1.3,1076,99.9949589876
1.3,1119,99.9955153532
1.3,1162,99.9960114762
1.3,1205,99.9964324622
1.3,1248,99.9968051880
1.3,1291,99.9971372067
1.3,1334,99.9974279670
1.3,1377,99.9976849146
1.3,1420,99.9979165616
1.3,1463,99.9981223158
1.3,1506,99.9983106575
1.3,1549,99.9984779947
1.3,1592,99.9986238193
1.3,1635,99.9987524638
1.3,1678,99.9988665139
1.3,1721,99.9989702109
1.3,1764,99.9990651695
1.3,1807,99.9991527223
1.3,1850,99.9992340468
1.3,1893,99.9993073884
1.3,1936,99.9993736479
1.3,1979,99.9994355498
1.3,2022,99.9994922139
1.3,2065,99.9995423900
1.3,2108,99.9995872996
1.3,2151,99.9996281273
1.3,2194,99.9996654654
1.3,2237,99.9996990079
1.3,2280,99.9997297721
1.3,2323,99.9997579317
1.3,2366,99.9997838721
1.3,2409,99.9998075692
1.3,2452,99.9998293107
1.3,2495,99.9998489126
1.3,2538,99.9998661291
1.3,2581,99.9998810513
1.3,2624,99.9998942164
1.3,2667,99.9999061558
1.3,2710,99.9999166466
1.3,2753,99.9999259447
1.3,2796,99.9999343641
1.3,2839,99.9999420524
1.3,2882,99.9999489400
1.3,2925,99.9999549049
1.3,2968,99.9999601431
1.3,3011,99.9999647585
1.3,3054,99.9999688440
1.3,3097,99.9999725234
1.3,3140,99.9999757875
1.3,3183,99.9999786960
1.3,3226,99.9999813265
1.3,3269,99.9999836589
1.3,3312,99.9999857413
1.3,3355,99.9999875619
1.3,3398,99.9999891783
1.3,3441,99.9999907002
1.3,3484,99.9999921093
1.3,3527,99.9999933652
1.3,3570,99.9999944898
1.3,3613,99.9999954914
1.3,3656,99.9999963766
1.3,3699,99.9999971434
1.3,3742,99.9999977856
1.3,3785,99.9999983303
1.3,3828,99.9999987863
1.3,3871,99.9999991411
1.3,3914,99.9999994240
1.3,3957,99.9999996464
1.3,4000,99.9999998162
1.3,4043,99.9999999343
1.3,4086,99.9999999885
1.3,4129,100.0000000000
1.3,4172,100.0000000000
1.3,4215,100.0000000000
1.3,4258,100.0000000000
1.3,4301,100.0000000000
1.3,4344,100.0000000000
1.3,4368,100.0000000000
1.35,1,84.1091104629
1.35,44,98.8520235430
1.35,87,99.4994151135
1.35,130,99.7021453431
1.35,173,99.7973588763
1.35,216,99.8493043202
1.35,259,99.8864908139
1.35,302,99.9120413359
1.35,345,99.9299989231
1.35,388,99.9429848455
1.35,431,99.9530176958
1.35,474,99.9611504476
1.35,517,99.9673970625
1.35,560,99.9719918385
1.35,603,99.9758085489
1.35,646,99.9789688319
1.35,689,99.9816030025
1.35,732,99.9839172512
1.35,775,99.9859050514
1.35,818,99.9875420097
1.35,861,99.9889783476
1.35,904,99.9902463543
1.35,947,99.9913362891
1.35,990,99.9922850591
1.35,1033,99.9931281915
1.35,1076,99.9938758431
1.35,1119,99.9945396766
1.35,1162,99.9951152423
1.35,1205,99.9956113202
1.35,1248,99.9960568800
1.35,1291,99.9964453645
1.35,1334,99.9967891720
1.35,1377,99.9970987127
1.35,1420,99.9973810152
1.35,1463,99.9976287914
1.35,1506,99.9978534003
1.35,1549,99.9980528466
1.35,1592,99.9982342241
1.35,1635,99.9983972305
1.35,1678,99.9985472179
1.35,1721,99.9986829841
1.35,1764,99.9988037015
1.35,1807,99.9989144388
1.35,1850,99.9990161743
1.35,1893,99.9991093295
1.35,1936,99.9991965805
1.35,1979,99.9992765956
1.35,2022,99.9993483832
1.35,2065,99.9994145124
1.35,2108,99.9994732811
1.35,2151,99.9995259611
1.35,2194,99.9995744247
1.35,2237,99.9996184694
1.35,2280,99.9996571954
1.35,2323,99.9996922187
1.35,2366,99.9997241495
1.35,2409,99.9997529296
1.35,2452,99.9997790467
1.35,2495,99.9998024432
1.35,2538,99.9998227398
1.35,2581,99.9998405925
1.35,2624,99.9998570939
1.35,2667,99.9998720913
1.35,2710,99.9998858893
1.35,2753,99.9998984943
1.35,2796,99.9999096690
1.35,2839,99.9999199606
1.35,2882,99.9999294818
1.35,2925,99.9999376227
1.35,2968,99.9999448854
1.35,3011,99.9999511932
1.35,3054,99.9999568725
1.35,3097,99.9999619052
1.35,3140,99.9999664846
1.35,3183,99.9999706672
1.35,3226,99.9999743927
1.35,3269,99.9999776614
1.35,3312,99.9999805423
1.35,3355,99.9999831229
1.35,3398,99.9999854215
1.35,3441,99.9999875220
1.35,3484,99.9999894451
1.35,3527,99.9999910736
1.35,3570,99.9999925275
1.35,3613,99.9999938090
1.35,3656,99.9999948939
1.35,3699,99.9999958375
1.35,3742,99.9999966781
1.35,3785,99.9999974441
1.35,3828,99.9999980924
1.35,3871,99.9999986097
1.35,3914,99.9999990471
1.35,3957,99.9999994050
1.35,4000,99.9999996768
1.35,4043,99.9999998510
1.35,4086,99.9999999531
1.35,4129,99.9999999975
1.35,4172,100.0000000000
1.35,4215,100.0000000000
1.35,4258,100.0000000000
1.35,4301,100.0000000000
1.35,4344,100.0000000000
1.35,4368,100.0000000000
1.4,1,82.0674272071
1.4,44,98.7131867305
1.4,87,99.4203719034
1.4,130,99.6668140070
1.4,173,99.7761908841
1.4,216,99.8378438960
1.4,259,99.8764225817
1.4,302,99.9047380904
1.4,345,99.9244353660
1.4,388,99.9391681109
1.4,431,99.9498219507
1.4,474,99.9576507609
1.4,517,99.9642715666
1.4,560,99.9695419838
1.4,603,99.9737191938
1.4,646,99.9772870474
1.4,689,99.9802402568
1.4,732,99.9827725765
1.4,775,99.9849930807
1.4,818,99.9869323949
1.4,861,99.9884773785
1.4,904,99.9898028641
1.4,947,99.9909845283
1.4,990,99.9920030152
1.4,1033,99.9929158057
1.4,1076,99.9937328888
1.4,1119,99.9944147201
1.4,1162,99.9950146831
1.4,1205,99.9955501140
1.4,1248,99.9960213653
1.4,1291,99.9964441600
1.4,1334,99.9968099878
1.4,1377,99.9971354071
1.4,1420,99.9974241964
1.4,1463,99.9976725466
1.4,1506,99.9978952132
1.4,1549,99.9980937339
1.4,1592,99.9982762824
1.4,1635,99.9984430257
1.4,1678,99.9985921899
1.4,1721,99.9987238274
1.4,1764,99.9988421579
1.4,1807,99.9989477304
1.4,1850,99.9990443939
1.4,1893,99.9991331778
1.4,1936,99.9992138681
1.4,1979,99.9992874850
1.4,2022,99.9993537494
1.4,2065,99.9994147405
1.4,2108,99.9994693321
1.4,2151,99.9995184895
1.4,2194,99.9995641097
1.4,2237,99.9996063731
1.4,2280,99.9996445142
1.4,2323,99.9996785799
1.4,2366,99.9997104031
1.4,2409,99.9997400495
1.4,2452,99.9997674339
1.4,2495,99.9997925041
1.4,2538,99.9998152927
1.4,2581,99.9998359364
1.4,2624,99.9998544957
1.4,2667,99.9998708520
1.4,2710,99.9998855543
1.4,2753,99.9998984104
1.4,2796,99.9999098149
1.4,2839,99.9999197873
1.4,2882,99.9999288780
1.4,2925,99.9999369744
1.4,2968,99.9999441913
1.4,3011,99.9999506838
1.4,3054,99.9999564919
1.4,3097,99.9999615705
1.4,3140,99.9999662012
1.4,3183,99.9999703984
1.4,3226,99.9999740008
1.4,3269,99.9999772640
1.4,3312,99.9999801907
1.4,3355,99.9999828710
1.4,3398,99.9999852649
1.4,3441,99.9999874372
1.4,3484,99.9999893651
1.4,3527,99.9999910051
1.4,3570,99.9999924588
1.4,3613,99.9999937379
1.4,3656,99.9999948762
1.4,3699,99.9999959002
1.4,3742,99.9999968207
1.4,3785,99.9999975877
1.4,3828,99.9999982052
1.4,3871,99.9999987334
1.4,3914,99.9999991731
1.4,3957,99.9999994903
1.4,4000,99.9999997291
1.4,4043,99.9999998872
1.4,4086,99.9999999729
1.4,4129,100.0000000000
1.4,4172,100.0000000000
1.4,4215,100.0000000000
1.4,4258,100.0000000000
1.4,4301,100.0000000000
1.4,4344,100.0000000000
1.4,4368,100.0000000000
1.45,1,79.7361961359
1.45,44,98.6645227542
1.45,87,99.3789181602
1.45,130,99.6406008737
1.45,173,99.7569878960
1.45,216,99.8246701663
1.45,259,99.8691900383
1.45,302,99.8977058157
1.45,345,99.9183266431
1.45,388,99.9347960282
1.45,431,99.9471742159
1.45,474,99.9561884599
1.45,517,99.9630081271
1.45,560,99.9683633198
1.45,603,99.9726937607
1.45,646,99.9763195923
1.45,689,99.9793449314
1.45,732,99.9819286463
1.45,775,99.9841625259
1.45,818,99.9860297971
1.45,861,99.9876208387
1.45,904,99.9890441058
1.45,947,99.9903278395
1.45,990,99.9914541531
1.45,1033,99.9924539208
1.45,1076,99.9933092230
1.45,1119,99.9940629606
1.45,1162,99.9947232724
1.45,1205,99.9952909675
1.45,1248,99.9957796919
1.45,1291,99.9962113027
1.45,1334,99.9965932555
1.45,1377,99.9969389904
1.45,1420,99.9972502751
1.45,1463,99.9975225759
1.45,1506,99.9977605760
1.45,1549,99.9979733157
1.45,1592,99.9981656030
1.45,1635,99.9983358806
1.45,1678,99.9984920467
1.45,1721,99.9986362641
1.45,1764,99.9987663070
1.45,1807,99.9988831374
1.45,1850,99.9989896776
1.45,1893,99.9990863751
1.45,1936,99.9991750456
1.45,1979,99.9992551645
1.45,2022,99.9993258936
1.45,2065,99.9993903367
1.45,2108,99.9994476009
1.45,2151,99.9994991481
1.45,2194,99.9995460253
1.45,2237,99.9995890414
1.45,2280,99.9996291727
1.45,2323,99.9996662380
1.45,2366,99.9997004193
1.45,2409,99.9997315253
1.45,2452,99.9997593003
1.45,2495,99.9997846150
1.45,2538,99.9998073414
1.45,2581,99.9998279289
1.45,2624,99.9998461801
1.45,2667,99.9998622096
1.45,2710,99.9998767532
1.45,2753,99.9998901644
1.45,2796,99.9999022481
1.45,2839,99.9999131399
1.45,2882,99.9999229077
1.45,2925,99.9999316997
1.45,2968,99.9999394521
1.45,3011,99.9999464751
1.45,3054,99.9999529984
1.45,3097,99.9999587924
1.45,3140,99.9999640208
1.45,3183,99.9999686404
1.45,3226,99.9999727397
1.45,3269,99.9999764157
1.45,3312,99.9999795951
1.45,3355,99.9999824675
1.45,3398,99.9999849622
1.45,3441,99.9999872083
1.45,3484,99.9999892070
1.45,3527,99.9999910433
1.45,3570,99.9999926489
1.45,3613,99.9999940687
1.45,3656,99.9999952682
1.45,3699,99.9999963095
1.45,3742,99.9999972086
1.45,3785,99.9999979920
1.45,3828,99.9999986197
1.45,3871,99.9999991114
1.45,3914,99.9999994702
1.45,3957,99.9999997331
1.45,4000,99.9999999115
1.45,4043,99.9999999921
1.45,4086,100.0000000000
1.45,4129,100.0000000000
1.45,4172,100.0000000000
1.45,4215,100.0000000000
1.45,4258,100.0000000000
1.45,4301,100.0000000000
1.45,4344,100.0000000000
1.45,4368,100.0000000000
1.5,1,77.0758512771
1.5,44,98.5232847262
1.5,87,99.2966127375
1.5,130,99.5888934655
1.5,173,99.7217994448
1.5,216,99.7973660299
1.5,259,99.8486579434
1.5,302,99.8814730609
1.5,345,99.9055279397
1.5,388,99.9240319733
1.5,431,99.9380774739
1.5,474,99.9488063398
1.5,517,99.9570438212
1.5,560,99.9631924683
1.5,603,99.9681636791
1.5,646,99.9722933656
1.5,689,99.9758499229
1.5,732,99.9789051214
1.5,775,99.9815550375
1.5,818,99.9838294622
1.5,861,99.9857463906
1.5,904,99.9873718853
1.5,947,99.9887888569
1.5,990,99.9899893274
1.5,1033,99.9910573321
1.5,1076,99.9920037935
1.5,1119,99.9928576988
1.5,1162,99.9936176859
1.5,1205,99.9942821874
1.5,1248,99.9948729107
1.5,1291,99.9954027570
1.5,1334,99.9958670599
1.5,1377,99.9962724477
1.5,1420,99.9966350737
1.5,1463,99.9969641873
1.5,1506,99.9972650793
1.5,1549,99.9975368518
1.5,1592,99.9977796051
1.5,1635,99.9979985319
1.5,1678,99.9981901557
1.5,1721,99.9983614458
1.5,1764,99.9985149830
1.5,1807,99.9986545514
1.5,1850,99.9987768900
1.5,1893,99.9988871236
1.5,1936,99.9989880995
1.5,1979,99.9990809406
1.5,2022,99.9991659408
1.5,2065,99.9992437539
1.5,2108,99.9993139708
1.5,2151,99.9993777586
1.5,2194,99.9994353614
1.5,2237,99.9994877426
1.5,2280,99.9995346788
1.5,2323,99.9995783922
1.5,2366,99.9996194687
1.5,2409,99.9996577297
1.5,2452,99.9996916016
1.5,2495,99.9997227801
1.5,2538,99.9997507662
1.5,2581,99.9997755295
1.5,2624,99.9997981408
1.5,2667,99.9998187196
1.5,2710,99.9998375210
1.5,2753,99.9998544864
1.5,2796,99.9998698985
1.5,2839,99.9998842500
1.5,2882,99.9998975362
1.5,2925,99.9999097453
1.5,2968,99.9999206599
1.5,3011,99.9999303553
1.5,3054,99.9999390879
1.5,3097,99.9999467121
1.5,3140,99.9999534942
1.5,3183,99.9999594811
1.5,3226,99.9999646990
1.5,3269,99.9999692567
1.5,3312,99.9999732977
1.5,3355,99.9999769587
1.5,3398,99.9999801995
1.5,3441,99.9999830337
1.5,3484,99.9999855418
1.5,3527,99.9999878268
1.5,3570,99.9999898427
1.5,3613,99.9999916075
1.5,3656,99.9999931572
1.5,3699,99.9999945253
1.5,3742,99.9999956660
1.5,3785,99.9999966566
1.5,3828,99.9999974880
1.5,3871,99.9999981905
1.5,3914,99.9999987642
1.5,3957,99.9999992195
1.5,4000,99.9999995698
1.5,4043,99.9999998155
1.5,4086,99.9999999592
1.5,4129,100.0000000000
1.5,4172,100.0000000000
1.5,4215,100.0000000000
1.5,4258,100.0000000000
1.5,4301,100.0000000000
1.5,4344,100.0000000000
1.5,4368,100.0000000000
1.55,1,74.0472161815
1.55,44,98.3622407694
1.55,87,99.2072147490
1.55,130,99.5202513989
1.55,173,99.6718570715
1.55,216,99.7636588207
1.55,259,99.8229132661
1.55,302,99.8625599896
1.55,345,99.8916487381
1.55,388,99.9129535003
1.55,431,99.9289498173
1.55,474,99.9412016509
1.55,517,99.9509980344
1.55,560,99.9584535436
1.55,603,99.9642966445
1.55,646,99.9690348698
1.55,689,99.9729439879
1.55,732,99.9763169709
1.55,775,99.9791893946
1.55,818,99.9816905709
1.55,861,99.9838764566
1.55,904,99.9857205730
1.55,947,99.9873294631
1.55,990,99.9887160488
1.55,1033,99.9899571654
1.55,1076,99.9910531214
1.55,1119,99.9920346070
1.55,1162,99.9928987678
1.55,1205,99.9936729012
1.55,1248,99.9943376124
1.55,1291,99.9949200540
1.55,1334,99.9954475485
1.55,1377,99.9959065520
1.55,1420,99.9963034071
1.55,1463,99.9966595006
1.55,1506,99.9969826532
1.55,1549,99.9972748732
1.55,1592,99.9975370269
1.55,1635,99.9977698645
1.55,1678,99.9979820853
1.55,1721,99.9981816084
1.55,1764,99.9983637579
1.55,1807,99.9985215563
1.55,1850,99.9986632779
1.55,1893,99.9987911235
1.55,1936,99.9989077081
1.55,1979,99.9990121198
1.55,2022,99.9991034615
1.55,2065,99.9991876734
1.55,2108,99.9992651379
1.55,2151,99.9993348628
1.55,2194,99.9993962005
1.55,2237,99.9994526318
1.55,2280,99.9995046312
1.55,2323,99.9995521553
1.55,2366,99.9995957965
1.55,2409,99.9996361914
1.55,2452,99.9996731855
1.55,2495,99.9997068920
1.55,2538,99.9997376284
1.55,2581,99.9997647732
1.55,2624,99.9997895290
1.55,2667,99.9998121586
1.55,2710,99.9998327771
1.55,2753,99.9998511989
1.55,2796,99.9998681662
1.55,2839,99.9998836932
1.55,2882,99.9998977920
1.55,2925,99.9999102464
1.55,2968,99.9999212551
1.55,3011,99.9999309575
1.55,3054,99.9999394369
1.55,3097,99.9999471048
1.55,3140,99.9999537833
1.55,3183,99.9999596927
1.55,3226,99.9999649765
1.55,3269,99.9999697429
1.55,3312,99.9999739849
1.55,3355,99.9999777042
1.55,3398,99.9999809868
1.55,3441,99.9999838955
1.55,3484,99.9999864984
1.55,3527,99.9999887891
1.55,3570,99.9999908052
1.55,3613,99.9999926044
1.55,3656,99.9999941782
1.55,3699,99.9999955123
1.55,3742,99.9999966175
1.55,3785,99.9999975494
1.55,3828,99.9999983274
1.55,3871,99.9999989662
1.55,3914,99.9999994320
1.55,3957,99.9999997601
1.55,4000,99.9999999454
1.55,4043,100.0000000000
1.55,4086,100.0000000000
1.55,4129,100.0000000000
1.55,4172,100.0000000000
1.55,4215,100.0000000000
1.55,4258,100.0000000000
1.55,4301,100.0000000000
1.55,4344,100.0000000000
1.55,4368,100.0000000000
1.6,1,70.6186335407
1.6,44,98.2637804606
1.6,87,99.1712862379
1.6,130,99.4932833451
1.6,173,99.6548055206
1.6,216,99.7505158313
1.6,259,99.8132508809
1.6,302,99.8540137616
1.6,345,99.8842108619
1.6,388,99.9070427248
1.6,431,99.9243526195
1.6,474,99.9378404815
1.6,517,99.9481293378
1.6,560,99.9559751141
1.6,603,99.9621916764
1.6,646,99.9673151247
1.6,689,99.9715891040
1.6,732,99.9752398373
1.6,775,99.9785328081
1.6,818,99.9813519367
1.6,861,99.9836720526
1.6,904,99.9856183502
1.6,947,99.9872764841
1.6,990,99.9887352487
1.6,1033,99.9899765801
1.6,1076,99.9910695688
1.6,1119,99.9920324370
1.6,1162,99.9929167459
1.6,1205,99.9936746628
1.6,1248,99.9943491428
1.6,1291,99.9949481370
1.6,1334,99.9954880793
1.6,1377,99.9959743607
1.6,1420,99.9963897835
1.6,1463,99.9967423012
1.6,1506,99.9970550516
1.6,1549,99.9973334494
1.6,1592,99.9975893319
1.6,1635,99.9978211864
1.6,1678,99.9980327896
1.6,1721,99.9982220653
1.6,1764,99.9983920548
1.6,1807,99.9985481719
1.6,1850,99.9986899981
1.6,1893,99.9988181632
1.6,1936,99.9989307114
1.6,1979,99.9990330076
1.6,2022,99.9991276268
1.6,2065,99.9992107946
1.6,2108,99.9992859012
1.6,2151,99.9993546412
1.6,2194,99.9994163888
1.6,2237,99.9994724352
1.6,2280,99.9995244085
1.6,2323,99.9995714061
1.6,2366,99.9996133166
1.6,2409,99.9996519037
1.6,2452,99.9996874696
1.6,2495,99.9997195023
1.6,2538,99.9997491825
1.6,2581,99.9997763288
1.6,2624,99.9998010291
1.6,2667,99.9998234347
1.6,2710,99.9998437179
1.6,2753,99.9998625042
1.6,2796,99.9998797607
1.6,2839,99.9998950789
1.6,2882,99.9999082924
1.6,2925,99.9999196440
1.6,2968,99.9999297434
1.6,3011,99.9999388018
1.6,3054,99.9999467121
1.6,3097,99.9999536995
1.6,3140,99.9999599629
1.6,3183,99.9999654378
1.6,3226,99.9999703472
1.6,3269,99.9999746360
1.6,3312,99.9999785120
1.6,3355,99.9999818491
1.6,3398,99.9999847729
1.6,3441,99.9999873476
1.6,3484,99.9999896013
1.6,3527,99.9999916442
1.6,3570,99.9999934344
1.6,3613,99.9999948835
1.6,3656,99.9999961001
1.6,3699,99.9999971199
1.6,3742,99.9999979532
1.6,3785,99.9999986243
1.6,3828,99.9999991497
1.6,3871,99.9999995286
1.6,3914,99.9999997878
1.6,3957,99.9999999500
1.6,4000,100.0000000000
1.6,4043,100.0000000000
1.6,4086,100.0000000000
1.6,4129,100.0000000000
1.6,4172,100.0000000000
1.6,4215,100.0000000000
1.6,4258,100.0000000000
1.6,4301,100.0000000000
1.6,4344,100.0000000000
1.6,4368,100.0000000000
1.7,1,62.5312936348
1.7,44,98.0758529939
1.7,87,99.0459556513
1.7,130,99.4134743284
1.7,173,99.5962233099
1.7,216,99.7084323234
1.7,259,99.7770350079
1.7,302,99.8262453353
1.7,345,99.8625363078
1.7,388,99.8896296194
1.7,431,99.9097397088
1.7,474,99.9252486165
1.7,517,99.9373160766
1.7,560,99.9470657745
1.7,603,99.9547226923
1.7,646,99.9611421666
1.7,689,99.9664112186
1.7,732,99.9709173741
1.7,775,99.9748330418
1.7,818,99.9781217908
1.7,861,99.9809237433
1.7,904,99.9832920326
1.7,947,99.9852664582
1.7,990,99.9869186477
1.7,1033,99.9883664944
1.7,1076,99.9896594520
1.7,1119,99.9907885201
1.7,1162,99.9917926250
1.7,1205,99.9926586880
1.7,1248,99.9934383562
1.7,1291,99.9941523941
1.7,1334,99.9948009371
1.7,1377,99.9953584223
1.7,1420,99.9958510619
1.7,1463,99.9962693580
1.7,1506,99.9966288522
1.7,1549,99.9969545353
1.7,1592,99.9972420718
1.7,1635,99.9975047531
1.7,1678,99.9977432158
1.7,1721,99.9979526747
1.7,1764,99.9981466900
1.7,1807,99.9983246754
1.7,1850,99.9984844374
1.7,1893,99.9986294235
1.7,1936,99.9987603595
1.7,1979,99.9988786176
1.7,2022,99.9989848719
1.7,2065,99.9990825113
1.7,2108,99.9991714210
1.7,2151,99.9992513939
1.7,2194,99.9993233742
1.7,2237,99.9993873671
1.7,2280,99.9994451676
1.7,2323,99.9994992032
1.7,2366,99.9995477177
1.7,2409,99.9995917840
1.7,2452,99.9996316470
1.7,2495,99.9996673717
1.7,2538,99.9997008901
1.7,2581,99.9997320478
1.7,2624,99.9997610015
1.7,2667,99.9997876422
1.7,2710,99.9998117455
1.7,2753,99.9998335671
1.7,2796,99.9998533611
1.7,2839,99.9998708237
1.7,2882,99.9998866601
1.7,2925,99.9999009378
1.7,2968,99.9999138811
1.7,3011,99.9999253726
1.7,3054,99.9999353118
1.7,3097,99.9999440602
1.7,3140,99.9999518031
1.7,3183,99.9999586252
1.7,3226,99.9999647824
1.7,3269,99.9999702756
1.7,3312,99.9999751254
1.7,3355,99.9999792377
1.7,3398,99.9999827358
1.7,3441,99.9999857856
1.7,3484,99.9999884908
1.7,3527,99.9999908766
1.7,3570,99.9999929204
1.7,3613,99.9999946801
1.7,3656,99.9999961200
1.7,3699,99.9999972435
1.7,3742,99.9999981237
1.7,3785,99.9999988328
1.7,3828,99.9999993995
1.7,3871,99.9999997566
1.7,3914,99.9999999546
1.7,3957,100.0000000000
1.7,4000,100.0000000000
1.7,4043,100.0000000000
1.7,4086,100.0000000000
1.7,4129,100.0000000000
1.7,4172,100.0000000000
1.7,4215,100.0000000000
1.7,4258,100.0000000000
1.7,4301,100.0000000000
1.7,4344,100.0000000000
1.7,4368,100.0000000000
1.8,1,53.1595752749
1.8,44,97.8187782735
1.8,87,98.8417944495
1.8,130,99.2699250959
1.8,173,99.4817117243
1.8,216,99.6153545709
1.8,259,99.7019541379
1.8,302,99.7650713099
1.8,345,99.8130498486
1.8,388,99.8499455256
1.8,431,99.8774162924
1.8,474,99.8987802057
1.8,517,99.9157034870
1.8,560,99.9286666286
1.8,603,99.9392007203
1.8,646,99.9480278782
1.8,689,99.9550882096
1.8,732,99.9605843638
1.8,775,99.9653378449
1.8,818,99.9696382715
1.8,861,99.9735138697
1.8,904,99.9768278679
1.8,947,99.9795178594
1.8,990,99.9819010328
1.8,1033,99.9840357320
1.8,1076,99.9859009555
1.8,1119,99.9874253572
1.8,1162,99.9887041071
1.8,1205,99.9898539723
1.8,1248,99.9908854617
1.8,1291,99.9918282696
1.8,1334,99.9926793424
1.8,1377,99.9934123825
1.8,1420,99.9940848131
1.8,1463,99.9946944372
1.8,1506,99.9952286888
1.8,1549,99.9956965996
1.8,1592,99.9961047991
1.8,1635,99.9964655247
1.8,1678,99.9967945836
1.8,1721,99.9970955151
1.8,1764,99.9973618409
1.8,1807,99.9976039230
1.8,1850,99.9978299774
1.8,1893,99.9980360972
1.8,1936,99.9982183966
1.8,1979,99.9983782639
1.8,2022,99.9985231666
1.8,2065,99.9986564628
1.8,2108,99.9987772399
1.8,2151,99.9988873363
1.8,2194,99.9989893064
1.8,2237,99.9990839385
1.8,2280,99.9991677591
1.8,2323,99.9992454847
1.8,2366,99.9993155294
1.8,2409,99.9993787768
1.8,2452,99.9994367113
1.8,2495,99.9994897772
1.8,2538,99.9995393445
1.8,2581,99.9995861620
1.8,2624,99.9996290869
1.8,2667,99.9996687943
1.8,2710,99.9997055517
1.8,2753,99.9997385229
1.8,2796,99.9997676141
1.8,2839,99.9997938862
1.8,2882,99.9998181228
1.8,2925,99.9998400485
1.8,2968,99.9998599777
1.8,3011,99.9998782296
1.8,3054,99.9998943118
1.8,3097,99.9999086438
1.8,3140,99.9999216467
1.8,3183,99.9999334550
1.8,3226,99.9999437232
1.8,3269,99.9999524402
1.8,3312,99.9999602395
1.8,3355,99.9999670354
1.8,3398,99.9999728985
1.8,3441,99.9999777823
1.8,3484,99.9999818600
1.8,3527,99.9999855040
1.8,3570,99.9999886846
1.8,3613,99.9999913956
1.8,3656,99.9999936450
1.8,3699,99.9999955159
1.8,3742,99.9999970342
1.8,3785,99.9999982314
1.8,3828,99.9999991024
1.8,3871,99.9999996773
1.8,3914,99.9999999429
1.8,3957,100.0000000000
1.8,4000,100.0000000000
1.8,4043,100.0000000000
1.8,4086,100.0000000000
1.8,4129,100.0000000000
1.8,4172,100.0000000000
1.8,4215,100.0000000000
1.8,4258,100.0000000000
1.8,4301,100.0000000000
1.8,4344,100.0000000000
1.8,4368,100.0000000000
1.9,1,43.5406782737
1.9,44,97.6244461293
1.9,87,98.6762166367
1.9,130,99.1372680133
1.9,173,99.3816559079
1.9,216,99.5340212789
1.9,259,99.6415299577
1.9,302,99.7208637062
1.9,345,99.7789123232
1.9,388,99.8223995506
1.9,431,99.8540133615
1.9,474,99.8794251836
1.9,517,99.8988005489
1.9,560,99.9144053062
1.9,603,99.9276660396
1.9,646,99.9385195516
1.9,689,99.9473117482
1.9,732,99.9542210884
1.9,775,99.9603194285
1.9,818,99.9654039722
1.9,861,99.9696692029
1.9,904,99.9734119708
1.9,947,99.9766174544
1.9,990,99.9793422782
1.9,1033,99.9817733868
1.9,1076,99.9839041434
1.9,1119,99.9857509592
1.9,1162,99.9873809082
1.9,1205,99.9888064642
1.9,1248,99.9900244206
1.9,1291,99.9911080077
1.9,1334,99.9920739844
1.9,1377,99.9929400213
1.9,1420,99.9936746320
1.9,1463,99.9943211094
1.9,1506,99.9948745870
1.9,1549,99.9953757823
1.9,1592,99.9958211416
1.9,1635,99.9962140157
1.9,1678,99.9965660515
1.9,1721,99.9968830942
1.9,1764,99.9971768710
1.9,1807,99.9974438049
1.9,1850,99.9976835617
1.9,1893,99.9978994552
1.9,1936,99.9980921273
1.9,1979,99.9982639211
1.9,2022,99.9984203839
1.9,2065,99.9985660277
1.9,2108,99.9986983516
1.9,2151,99.9988207988
1.9,2194,99.9989328969
1.9,2237,99.9990349940
1.9,2280,99.9991270289
1.9,2323,99.9992089911
1.9,2366,99.9992828292
1.9,2409,99.9993513243
1.9,2452,99.9994150614
1.9,2495,99.9994753969
1.9,2538,99.9995305756
1.9,2581,99.9995806830
1.9,2624,99.9996271896
1.9,2667,99.9996696704
1.9,2710,99.9997081184
1.9,2753,99.9997427957
1.9,2796,99.9997742010
1.9,2839,99.9998024532
1.9,2882,99.9998283064
1.9,2925,99.9998516601
