R_angstrom,method,orbital_index,occupation
1.5,ext,4,0.14648173
1.5,ext,5,0.01727725
1.5,ext,6,0.00887688
1.5,ext,7,0.00730531
1.5,ext,8,0.00417356
1.5,ext,9,0.00378878
1.5,ext,10,0.00367999
1.5,ext,11,0.00367327
1.5,ext,12,0.00345065
1.5,ext,13,0.00313808
1.5,ext,14,0.00098631
1.5,ext,15,0.00046562
1.5,ext,16,0.00036421
1.5,ext,17,0.00010440
1.5,cipsi,0,1.98070492
1.5,cipsi,1,1.97369632
1.5,cipsi,2,1.84789776
1.5,cipsi,3,0.99368820
1.5,cipsi,4,0.14675433
1.5,cipsi,5,0.01728609
1.5,cipsi,6,0.00887814
1.5,cipsi,7,0.00730526
1.5,cipsi,8,0.00416687
1.5,cipsi,9,0.00378551
1.5,cipsi,10,0.00367526
1.5,cipsi,11,0.00366301
1.5,cipsi,12,0.00344884
1.5,cipsi,13,0.00313206
1.5,cipsi,14,0.00098650
1.5,cipsi,15,0.00046236
1.5,cipsi,16,0.00036365
1.5,cipsi,17,0.00010492
1.6,ref,0,1.98056635
1.6,ref,1,1.97396377
1.6,ref,2,1.79848348
1.6,ref,3,0.99383105
1.6,ref,4,0.19648995
1.6,ref,5,0.01706476
1.6,ref,6,0.00876514
1.6,ref,7,0.00710032
1.6,ref,8,0.00424957
1.6,ref,9,0.00373451
1.6,ref,10,0.00367489
1.6,ref,11,0.00366495
1.6,ref,12,0.00363909
1.6,ref,13,0.00311251
1.6,ref,14,0.00090318
1.6,ref,15,0.00036559
1.6,ref,16,0.00028891
1.6,ref,17,0.00010197
1.6,ext,0,1.98058484
1.6,ext,1,1.97400020
1.6,ext,2,1.79886638
1.6,ext,3,0.99385868
1.6,ext,4,0.19610908
1.6,ext,5,0.01704099
1.6,ext,6,0.00874740
1.6,ext,7,0.00708139
1.6,ext,8,0.00424491
1.6,ext,9,0.00372397
1.6,ext,10,0.00367399
1.6,ext,11,0.00366538
1.6,ext,12,0.00363628
1.6,ext,13,0.00310282
1.6,ext,14,0.00090374
1.6,ext,15,0.00036673
1.6,ext,16,0.00028979
1.6,ext,17,0.00010343
1.6,cipsi,0,1.98061332
1.6,cipsi,1,1.97400865
1.6,cipsi,2,1.79858281
1.6,cipsi,3,0.99384903
1.6,cipsi,4,0.19640106
1.6,cipsi,5,0.01704187
1.6,cipsi,6,0.00874981
1.6,cipsi,7,0.00708303
1.6,cipsi,8,0.00424033
1.6,cipsi,9,0.00372276
1.6,cipsi,10,0.00366199
1.6,cipsi,11,0.00366014
1.6,cipsi,12,0.00362786
1.6,cipsi,13,0.00309777
1.6,cipsi,14,0.00090260
1.6,cipsi,15,0.00036458
1.6,cipsi,16,0.00028927
1.6,cipsi,17,0.00010315
1.7,ref,0,1.98052129
1.7,ref,1,1.97432154
1.7,ref,2,1.73815330
1.7,ref,3,0.99401413
1.7,ref,4,0.25706575
1.7,ref,5,0.01679205
1.7,ref,6,0.00865445
1.7,ref,7,0.00686528
1.7,ref,8,0.00455487
1.7,ref,9,0.00369293
1.7,ref,10,0.00365255
1.7,ref,11,0.00365188
1.7,ref,12,0.00358311
1.7,ref,13,0.00310611
1.7,ref,14,0.00077765
1.7,ref,15,0.00027557
1.7,ref,16,0.00021992
1.7,ref,17,0.00009762
1.7,ext,0,1.98054075
1.7,ext,1,1.97435938
1.7,ext,2,1.73858857
1.7,ext,3,0.99404372
1.7,ext,4,0.25663052
1.7,ext,5,0.01676714
1.7,ext,6,0.00863326
1.7,ext,7,0.00684478
1.7,ext,8,0.00455263
1.7,ext,9,0.00368267
1.7,ext,10,0.00365273
1.7,ext,11,0.00364978
1.7,ext,12,0.00358451
1.7,ext,13,0.00309432
1.7,ext,14,0.00077939
1.7,ext,15,0.00027645
1.7,ext,16,0.00022083
1.7,ext,17,0.00009859
1.7,cipsi,0,1.98056647
1.7,cipsi,1,1.97437202
1.7,cipsi,2,1.73829704
1.7,cipsi,3,0.99403730
1.7,cipsi,4,0.25693299
1.7,cipsi,5,0.01676224
1.7,cipsi,6,0.00863774
1.7,cipsi,7,0.00684644
1.7,cipsi,8,0.00454372
1.7,cipsi,9,0.00368241
1.7,cipsi,10,0.00364572
1.7,cipsi,11,0.00363879
1.7,cipsi,12,0.00357619
1.7,cipsi,13,0.00309093
1.7,cipsi,14,0.00077683
1.7,cipsi,15,0.00027404
1.7,cipsi,16,0.00022026
1.7,cipsi,17,0.00009885
1.8,ref,0,1.98051773
1.8,ref,1,1.97469183
1.8,ref,2,1.66866505
1.8,ref,3,0.99420066
1.8,ref,4,0.32670860
1.8,ref,5,0.01652028
1.8,ref,6,0.00856398
1.8,ref,7,0.00663731
1.8,ref,8,0.00485894
1.8,ref,9,0.00366551
1.8,ref,10,0.00365770
1.8,ref,11,0.00364066
1.8,ref,12,0.00347170
1.8,ref,13,0.00311723
1.8,ref,14,0.00063060
1.8,ref,15,0.00019990
1.8,ref,16,0.00016111
1.8,ref,17,0.00009122
1.8,ext,0,1.98053533
1.8,ext,1,1.97473001
1.8,ext,2,1.66925595
1.8,ext,3,0.99423084
1.8,ext,4,0.32611986
1.8,ext,5,0.01649743
1.8,ext,6,0.00854282
1.8,ext,7,0.00661874
1.8,ext,8,0.00485779
1.8,ext,9,0.00365780
1.8,ext,10,0.00365316
1.8,ext,11,0.00363789
1.8,ext,12,0.00347308
1.8,ext,13,0.00310232
1.8,ext,14,0.00063246
1.8,ext,15,0.00020067
1.8,ext,16,0.00016192
1.8,ext,17,0.00009194
1.8,cipsi,0,1.98056872
1.8,cipsi,1,1.97474552
1.8,cipsi,2,1.66884552
1.8,cipsi,3,0.99422393
1.8,cipsi,4,0.32653836
1.8,cipsi,5,0.01649042
1.8,cipsi,6,0.00854140
1.8,cipsi,7,0.00661752
1.8,cipsi,8,0.00484709
1.8,cipsi,9,0.00365486
1.8,cipsi,10,0.00365063
1.8,cipsi,11,0.00362540
1.8,cipsi,12,0.00346519
1.8,cipsi,13,0.00310144
1.8,cipsi,14,0.00063027
1.8,cipsi,15,0.00019940
1.8,cipsi,16,0.00016155
1.8,cipsi,17,0.00009279
1.9,ref,0,1.98054294
1.9,ref,1,1.97504238
1.9,ref,2,1.59362080
1.9,ref,3,0.99437260
1.9,ref,4,0.40182465
1.9,ref,5,0.01627264
1.9,ref,6,0.00849553
1.9,ref,7,0.00643381
1.9,ref,8,0.00510891
1.9,ref,9,0.00366529
1.9,ref,10,0.00364747
1.9,ref,11,0.00363144
1.9,ref,12,0.00338227
1.9,ref,13,0.00313679
1.9,ref,14,0.00048443
1.9,ref,15,0.00014052
1.9,ref,16,0.00011440
1.9,ref,17,0.00008313
1.9,ext,0,1.98055928
1.9,ext,1,1.97508253
1.9,ext,2,1.59435957
1.9,ext,3,0.99440431
1.9,ext,4,0.40108996
1.9,ext,5,0.01625060
1.9,ext,6,0.00847443
1.9,ext,7,0.00641627
1.9,ext,8,0.00510805
1.9,ext,9,0.00366540
1.9,ext,10,0.00363298
1.9,ext,11,0.00362785
1.9,ext,12,0.00338375
1.9,ext,13,0.00311859
1.9,ext,14,0.00048637
1.9,ext,15,0.00014117
1.9,ext,16,0.00011509
1.9,ext,17,0.00008379
1.9,cipsi,0,1.98059416
1.9,cipsi,1,1.97509701
1.9,cipsi,2,1.59382909
1.9,cipsi,3,0.99439472
1.9,cipsi,4,0.40162680
1.9,cipsi,5,0.01624349
1.9,cipsi,6,0.00847359
1.9,cipsi,7,0.00641610
1.9,cipsi,8,0.00509588
1.9,cipsi,9,0.00365616
1.9,cipsi,10,0.00363635
1.9,cipsi,11,0.00361583
1.9,cipsi,12,0.00337475
1.9,cipsi,13,0.00312169
1.9,cipsi,14,0.00048463
1.9,cipsi,15,0.00014019
1.9,cipsi,16,0.00011484
1.9,cipsi,17,0.00008475
2.0,ref,0,1.98058446
2.0,ref,1,1.97535141
2.0,ref,2,1.51762531
2.0,ref,3,0.99451798
2.0,ref,4,0.47782720
2.0,ref,5,0.01606216
2.0,ref,6,0.00844732
2.0,ref,7,0.00626532
2.0,ref,8,0.00530227
2.0,ref,9,0.00367402
2.0,ref,10,0.00363560
2.0,ref,11,0.00362424
2.0,ref,12,0.00331906
2.0,ref,13,0.00315776
2.0,ref,14,0.00035607
2.0,ref,15,0.00009651
2.0,ref,16,0.00007948
2.0,ref,17,0.00007384
2.0,ext,0,1.98058904
2.0,ext,1,1.97538612
2.0,ext,2,1.51866554
2.0,ext,3,0.99454310
2.0,ext,4,0.47679453
2.0,ext,5,0.01605339
2.0,ext,6,0.00844180
2.0,ext,7,0.00625352
2.0,ext,8,0.00529810
2.0,ext,9,0.00367419
2.0,ext,10,0.00361747
2.0,ext,11,0.00361676
2.0,ext,12,0.00332071
2.0,ext,13,0.00313600
2.0,ext,14,0.00035733
2.0,ext,15,0.00009821
2.0,ext,16,0.00007991
2.0,ext,17,0.00007425
2.0,cipsi,0,1.98064192
2.0,cipsi,1,1.97541300
2.0,cipsi,2,1.51785746
2.0,cipsi,3,0.99455129
2.0,cipsi,4,0.47761202
2.0,cipsi,5,0.01602808
2.0,cipsi,6,0.00842455
2.0,cipsi,7,0.00622936
2.0,cipsi,8,0.00527919
2.0,cipsi,9,0.00366638
2.0,cipsi,10,0.00362498
2.0,cipsi,11,0.00360692
2.0,cipsi,12,0.00331199
2.0,cipsi,13,0.00314193
2.0,cipsi,14,0.00035702
2.0,cipsi,15,0.00009818
2.0,cipsi,16,0.00008024
2.0,cipsi,17,0.00007548
2.1,ref,0,1.98063215
2.1,ref,1,1.97560851
2.1,ref,2,1.44502316
2.1,ref,3,0.99463232
2.1,ref,4,0.55039386
2.1,ref,5,0.01589279
2.1,ref,6,0.00841529
2.1,ref,7,0.00613462
2.1,ref,8,0.00544699
2.1,ref,9,0.00368233
2.1,ref,10,0.00362779
2.1,ref,11,0.00361889
2.1,ref,12,0.00327794
2.1,ref,13,0.00317598
2.1,ref,14,0.00025346
2.1,ref,15,0.00006535
2.1,ref,16,0.00006399
2.1,ref,17,0.00005459
2.1,ext,0,1.98063723
2.1,ext,1,1.97564625
2.1,ext,2,1.44615419
2.1,ext,3,0.99465879
2.1,ext,4,0.54927171
2.1,ext,5,0.01588443
2.1,ext,6,0.00840893
2.1,ext,7,0.00612320
2.1,ext,8,0.00544311
2.1,ext,9,0.00368260
2.1,ext,10,0.00361037
2.1,ext,11,0.00360742
2.1,ext,12,0.00327968
2.1,ext,13,0.00315127
2.1,ext,14,0.00025465
2.1,ext,15,0.00006683
2.1,ext,16,0.00006440
2.1,ext,17,0.00005495
2.1,cipsi,0,1.98068682
2.1,cipsi,1,1.97567181
2.1,cipsi,2,1.44524710
2.1,cipsi,3,0.99466538
2.1,cipsi,4,0.55018917
2.1,cipsi,5,0.01585684
2.1,cipsi,6,0.00839618
2.1,cipsi,7,0.00609482
2.1,cipsi,8,0.00542283
2.1,cipsi,9,0.00367465
2.1,cipsi,10,0.00361760
2.1,cipsi,11,0.00360106
2.1,cipsi,12,0.00327028
2.1,cipsi,13,0.00316295
2.1,cipsi,14,0.00025449
2.1,cipsi,15,0.00006696
2.1,cipsi,16,0.00006505
2.1,cipsi,17,0.00005600
2.2,ref,0,1.98067929
2.2,ref,1,1.97581363
2.2,ref,2,1.37886854
2.2,ref,3,0.99471742
2.2,ref,4,0.61649037
2.2,ref,5,0.01576190
2.2,ref,6,0.00839475
2.2,ref,7,0.00603828
2.2,ref,8,0.00555337
2.2,ref,9,0.00368930
2.2,ref,10,0.00362260
2.2,ref,11,0.00361507
2.2,ref,12,0.00325304
2.2,ref,13,0.00318989
2.2,ref,14,0.00017683
2.2,ref,15,0.00005425
2.2,ref,16,0.00004402
2.2,ref,17,0.00003746
2.2,ext,0,1.98068486
2.2,ext,1,1.97585428
2.2,ext,2,1.38004222
2.2,ext,3,0.99474522
2.2,ext,4,0.61532656
2.2,ext,5,0.01575403
2.2,ext,6,0.00838774
2.2,ext,7,0.00602704
2.2,ext,8,0.00554977
2.2,ext,9,0.00368964
2.2,ext,10,0.00360556
2.2,ext,11,0.00360010
2.2,ext,12,0.00325481
2.2,ext,13,0.00316256
2.2,ext,14,0.00017797
2.2,ext,15,0.00005469
2.2,ext,16,0.00004520
2.2,ext,17,0.00003774
2.2,cipsi,0,1.98074092
2.2,cipsi,1,1.97587780
2.2,cipsi,2,1.37908154
2.2,cipsi,3,0.99475074
2.2,cipsi,4,0.61629458
2.2,cipsi,5,0.01573278
2.2,cipsi,6,0.00837506
2.2,cipsi,7,0.00599953
2.2,cipsi,8,0.00552743
2.2,cipsi,9,0.00368069
2.2,cipsi,10,0.00360778
2.2,cipsi,11,0.00359540
2.2,cipsi,12,0.00324337
2.2,cipsi,13,0.00317565
2.2,cipsi,14,0.00017795
2.2,cipsi,15,0.00005554
2.2,cipsi,16,0.00004491
2.2,cipsi,17,0.00003833
2.3,ref,0,1.98072219
2.3,ref,1,1.97597220
2.3,ref,2,1.32062805
2.3,ref,3,0.99477846
2.3,ref,4,0.67466517
2.3,ref,5,0.01566358
2.3,ref,6,0.00838180
2.3,ref,7,0.00596974
2.3,ref,8,0.00563098
2.3,ref,9,0.00369466
2.3,ref,10,0.00361909
2.3,ref,11,0.00361243
2.3,ref,12,0.00323891
2.3,ref,13,0.00319969
2.3,ref,14,0.00012222
2.3,ref,15,0.00004521
2.3,ref,16,0.00002972
2.3,ref,17,0.00002590
2.3,ext,0,1.98072817
2.3,ext,1,1.97601551
2.3,ext,2,1.32180620
2.3,ext,3,0.99480753
2.3,ext,4,0.67349752
2.3,ext,5,0.01565624
2.3,ext,6,0.00837433
2.3,ext,7,0.00595855
2.3,ext,8,0.00562764
2.3,ext,9,0.00369507
2.3,ext,10,0.00360203
2.3,ext,11,0.00359462
2.3,ext,12,0.00324070
2.3,ext,13,0.00317009
2.3,ext,14,0.00012334
2.3,ext,15,0.00004572
2.3,ext,16,0.00003060
2.3,ext,17,0.00002612
2.3,cipsi,0,1.98078010
2.3,cipsi,1,1.97603534
2.3,cipsi,2,1.32085951
2.3,cipsi,3,0.99480688
2.3,cipsi,4,0.67445246
2.3,cipsi,5,0.01563588
2.3,cipsi,6,0.00836494
2.3,cipsi,7,0.00593345
2.3,cipsi,8,0.00560431
2.3,cipsi,9,0.00368446
2.3,cipsi,10,0.00360527
2.3,cipsi,11,0.00359170
2.3,cipsi,12,0.00322951
2.3,cipsi,13,0.00318710
2.3,cipsi,14,0.00012389
2.3,cipsi,15,0.00004705
2.3,cipsi,16,0.00003159
2.3,cipsi,17,0.00002658
2.4,ref,0,1.98075958
2.4,ref,1,1.97609296
2.4,ref,2,1.27047306
2.4,ref,3,0.99482143
2.4,ref,4,0.72475575
2.4,ref,5,0.01559101
2.4,ref,6,0.00837356
2.4,ref,7,0.00592194
2.4,ref,8,0.00568737
2.4,ref,9,0.00369856
2.4,ref,10,0.00361660
2.4,ref,11,0.00361062
2.4,ref,12,0.00323128
2.4,ref,13,0.00320627
2.4,ref,14,0.00008440
2.4,ref,15,0.00003722
2.4,ref,16,0.00002024
2.4,ref,17,0.00001815
2.4,ext,0,1.98076589
2.4,ext,1,1.97613863
2.4,ext,2,1.27162957
2.4,ext,3,0.99485169
2.4,ext,4,0.72361002
2.4,ext,5,0.01558415
2.4,ext,6,0.00836577
2.4,ext,7,0.00591071
2.4,ext,8,0.00568428
2.4,ext,9,0.00369904
2.4,ext,10,0.00359947
2.4,ext,11,0.00359039
2.4,ext,12,0.00323309
2.4,ext,13,0.00317475
2.4,ext,14,0.00008552
2.4,ext,15,0.00003784
2.4,ext,16,0.00002086
2.4,ext,17,0.00001832
2.4,cipsi,0,1.98083269
2.4,cipsi,1,1.97615402
2.4,cipsi,2,1.27071169
2.4,cipsi,3,0.99486453
2.4,cipsi,4,0.72454660
2.4,cipsi,5,0.01556396
2.4,cipsi,6,0.00833981
2.4,cipsi,7,0.00587047
2.4,cipsi,8,0.00564974
2.4,cipsi,9,0.00368957
2.4,cipsi,10,0.00360263
2.4,cipsi,11,0.00359102
2.4,cipsi,12,0.00322210
2.4,cipsi,13,0.00319371
2.4,cipsi,14,0.00008807
2.4,cipsi,15,0.00003955
2.4,cipsi,16,0.00002129
2.4,cipsi,17,0.00001856
2.5,ref,0,1.98079145
2.5,ref,1,1.97618427
2.5,ref,2,1.22781695
2.5,ref,3,0.99485153
2.5,ref,4,0.76735341
2.5,ref,5,0.01553801
2.5,ref,6,0.00836814
2.5,ref,7,0.00588887
2.5,ref,8,0.00572817
2.5,ref,9,0.00370131
2.5,ref,10,0.00361474
2.5,ref,11,0.00360937
2.5,ref,12,0.00322725
2.5,ref,13,0.00321061
2.5,ref,14,0.00005862
2.5,ref,15,0.00003039
2.5,ref,16,0.00001396
2.5,ref,17,0.00001293
2.5,ext,0,1.98076247
2.5,ext,1,1.97646292
2.5,ext,2,1.23114148
2.5,ext,3,0.99519407
2.5,ext,4,0.76400607
2.5,ext,5,0.01529650
2.5,ext,6,0.00839305
2.5,ext,7,0.00576460
2.5,ext,8,0.00555707
2.5,ext,9,0.00370359
2.5,ext,10,0.00359852
2.5,ext,11,0.00358868
2.5,ext,12,0.00322925
2.5,ext,13,0.00317637
2.5,ext,14,0.00006252
2.5,ext,15,0.00003261
2.5,ext,16,0.00001564
2.5,ext,17,0.00001460
2.5,cipsi,0,1.98085653
2.5,cipsi,1,1.97624667
2.5,cipsi,2,1.22802227
2.5,cipsi,3,0.99486920
2.5,cipsi,4,0.76716288
2.5,cipsi,5,0.01550960
2.5,cipsi,6,0.00835022
2.5,cipsi,7,0.00586498
2.5,cipsi,8,0.00570759
2.5,cipsi,9,0.00369052
2.5,cipsi,10,0.00360185
2.5,cipsi,11,0.00358907
2.5,cipsi,12,0.00321846
2.5,cipsi,13,0.00319063
2.5,cipsi,14,0.00006011
2.5,cipsi,15,0.00003185
2.5,cipsi,16,0.00001433
2.5,cipsi,17,0.00001325
2.6,ref,0,1.98081834
2.6,ref,1,1.97625326
2.6,ref,2,1.19175455
2.6,ref,3,0.99487271
2.6,ref,4,0.80336524
2.6,ref,5,0.01549951
2.6,ref,6,0.00836435
2.6,ref,7,0.00586599
2.6,ref,8,0.00575751
2.6,ref,9,0.00370321
2.6,ref,10,0.00361327
2.6,ref,11,0.00360850
2.6,ref,12,0.00322508
2.6,ref,13,0.00321348
2.6,ref,14,0.00004116
2.6,ref,15,0.00002468
2.6,ref,16,0.00000978
2.6,ref,17,0.00000938
2.6,ext,0,1.98082992
2.6,ext,1,1.97630675
2.6,ext,2,1.19266219
2.6,ext,3,0.99491388
2.6,ext,4,0.80246844
2.6,ext,5,0.01547987
2.6,ext,6,0.00834470
2.6,ext,7,0.00585137
2.6,ext,8,0.00575754
2.6,ext,9,0.00370371
2.6,ext,10,0.00359986
2.6,ext,11,0.00358829
2.6,ext,12,0.00322686
2.6,ext,13,0.00317873
2.6,ext,14,0.00004289
2.6,ext,15,0.00002563
2.6,ext,16,0.00000988
2.6,ext,17,0.00000948
2.6,cipsi,0,1.98087619
2.6,cipsi,1,1.97631169
2.6,cipsi,2,1.19193864
2.6,cipsi,3,0.99489317
2.6,cipsi,4,0.80319331
2.6,cipsi,5,0.01547074
2.6,cipsi,6,0.00834419
2.6,cipsi,7,0.00584460
2.6,cipsi,8,0.00573607
2.6,cipsi,9,0.00369226
2.6,cipsi,10,0.00360070
2.6,cipsi,11,0.00359276
2.6,cipsi,12,0.00321650
2.6,cipsi,13,0.00319915
2.6,cipsi,14,0.00004327
2.6,cipsi,15,0.00002648
2.6,cipsi,16,0.00001020
2.6,cipsi,17,0.00001007
2.7,ref,0,1.98084096
2.7,ref,1,1.97630551
2.7,ref,2,1.16133164
2.7,ref,3,0.99488779
2.7,ref,4,0.83374576
2.7,ref,5,0.01547159
2.7,ref,6,0.00836145
2.7,ref,7,0.00585006
2.7,ref,8,0.00577839
2.7,ref,9,0.00370450
2.7,ref,10,0.00361206
2.7,ref,11,0.00360787
2.7,ref,12,0.00322382
2.7,ref,13,0.00321540
2.7,ref,14,0.00002933
2.7,ref,15,0.00001996
2.7,ref,16,0.00000698
2.7,ref,17,0.00000693
2.7,ext,0,1.98085172
2.7,ext,1,1.97635941
2.7,ext,2,1.16220194
2.7,ext,3,0.99492934
2.7,ext,4,0.83288638
2.7,ext,5,0.01545281
2.7,ext,6,0.00834231
2.7,ext,7,0.00583606
2.7,ext,8,0.00577862
2.7,ext,9,0.00370502
2.7,ext,10,0.00359897
2.7,ext,11,0.00358625
2.7,ext,12,0.00322563
2.7,ext,13,0.00317948
2.7,ext,14,0.00003104
2.7,ext,15,0.00002097
2.7,ext,16,0.00000705
2.7,ext,17,0.00000700
2.7,cipsi,0,1.98089932
2.7,cipsi,1,1.97636383
2.7,cipsi,2,1.16150831
2.7,cipsi,3,0.99490820
2.7,cipsi,4,0.83358153
2.7,cipsi,5,0.01544311
2.7,cipsi,6,0.00833941
2.7,cipsi,7,0.00582896
2.7,cipsi,8,0.00575650
2.7,cipsi,9,0.00369360
2.7,cipsi,10,0.00359902
2.7,cipsi,11,0.00359304
2.7,cipsi,12,0.00321588
2.7,cipsi,13,0.00320108
2.7,cipsi,14,0.00003156
2.7,cipsi,15,0.00002188
2.7,cipsi,16,0.00000749
2.7,cipsi,17,0.00000727
2.8,ref,0,1.98085998
2.8,ref,1,1.97634527
2.8,ref,2,1.13567184
2.8,ref,3,0.99489867
2.8,ref,4,0.85937088
2.8,ref,5,0.01545133
2.8,ref,6,0.00835901
2.8,ref,7,0.00583888
2.8,ref,8,0.00579301
2.8,ref,9,0.00370538
2.8,ref,10,0.00361103
2.8,ref,11,0.00360740
2.8,ref,12,0.00322298
2.8,ref,13,0.00321672
2.8,ref,14,0.00002126
2.8,ref,15,0.00001608
2.8,ref,16,0.00000520
2.8,ref,17,0.00000507
2.8,ext,0,1.98086989
2.8,ext,1,1.97639929
2.8,ext,2,1.13649614
2.8,ext,3,0.99494044
2.8,ext,4,0.85855745
2.8,ext,5,0.01543346
2.8,ext,6,0.00834043
2.8,ext,7,0.00582552
2.8,ext,8,0.00579345
2.8,ext,9,0.00370592
2.8,ext,10,0.00359834
2.8,ext,11,0.00358450
2.8,ext,12,0.00322484
2.8,ext,13,0.00317985
2.8,ext,14,0.00002294
2.8,ext,15,0.00001715
2.8,ext,16,0.00000526
2.8,ext,17,0.00000512
2.8,cipsi,0,1.98091617
2.8,cipsi,1,1.97640179
2.8,cipsi,2,1.13583997
2.8,cipsi,3,0.99491638
2.8,cipsi,4,0.85921281
2.8,cipsi,5,0.01542529
2.8,cipsi,6,0.00833995
2.8,cipsi,7,0.00582037
2.8,cipsi,8,0.00577366
2.8,cipsi,9,0.00369437
2.8,cipsi,10,0.00359801
2.8,cipsi,11,0.00359246
2.8,cipsi,12,0.00321485
2.8,cipsi,13,0.00320254
2.8,cipsi,14,0.00002306
2.8,cipsi,15,0.00001737
2.8,cipsi,16,0.00000580
2.8,cipsi,17,0.00000513
2.9,ref,0,1.98087597
2.9,ref,1,1.97637570
2.9,ref,2,1.11401808
2.9,ref,3,0.99490662
2.9,ref,4,0.88099680
2.9,ref,5,0.01543658
2.9,ref,6,0.00835678
2.9,ref,7,0.00583095
2.9,ref,8,0.00580299
2.9,ref,9,0.00370599
2.9,ref,10,0.00361014
2.9,ref,11,0.00360706
2.9,ref,12,0.00322236
2.9,ref,13,0.00321766
2.9,ref,14,0.00001569
2.9,ref,15,0.00001291
2.9,ref,16,0.00000397
2.9,ref,17,0.00000375
2.9,ext,0,1.98088506
2.9,ext,1,1.97642966
2.9,ext,2,1.11478129
2.9,ext,3,0.99494855
2.9,ext,4,0.88024432
2.9,ext,5,0.01541958
2.9,ext,6,0.00833879
2.9,ext,7,0.00581821
2.9,ext,8,0.00580362
2.9,ext,9,0.00370653
2.9,ext,10,0.00359795
2.9,ext,11,0.00358296
2.9,ext,12,0.00322426
2.9,ext,13,0.00318006
2.9,ext,14,0.00001734
2.9,ext,15,0.00001402
2.9,ext,16,0.00000402
2.9,ext,17,0.00000379
2.9,cipsi,0,1.98093237
2.9,cipsi,1,1.97643161
2.9,cipsi,2,1.11417373
2.9,cipsi,3,0.99492369
2.9,cipsi,4,0.88085040
2.9,cipsi,5,0.01541129
2.9,cipsi,6,0.00833800
2.9,cipsi,7,0.00581329
2.9,cipsi,8,0.00578439
2.9,cipsi,9,0.00369486
2.9,cipsi,10,0.00359700
2.9,cipsi,11,0.00359214
2.9,cipsi,12,0.00321406
2.9,cipsi,13,0.00320346
2.9,cipsi,14,0.00001747
2.9,cipsi,15,0.00001409
2.9,cipsi,16,0.00000428
2.9,cipsi,17,0.00000386
3.0,ref,0,1.98088941
3.0,ref,1,1.97639911
3.0,ref,2,1.09573320
3.0,ref,3,0.99491253
3.0,ref,4,0.89925972
3.0,ref,5,0.01542577
3.0,ref,6,0.00835467
3.0,ref,7,0.00582526
3.0,ref,8,0.00580951
3.0,ref,9,0.00370641
3.0,ref,10,0.00360938
3.0,ref,11,0.00360680
3.0,ref,12,0.00322188
3.0,ref,13,0.00321835
3.0,ref,14,0.00001176
3.0,ref,15,0.00001034
3.0,ref,16,0.00000307
3.0,ref,17,0.00000282
3.0,ext,0,1.98089776
3.0,ext,1,1.97645293
3.0,ext,2,1.09640970
3.0,ext,3,0.99495459
3.0,ext,4,0.89859373
3.0,ext,5,0.01540952
3.0,ext,6,0.00833725
3.0,ext,7,0.00581306
3.0,ext,8,0.00581030
3.0,ext,9,0.00370697
3.0,ext,10,0.00359775
3.0,ext,11,0.00358160
3.0,ext,12,0.00322381
3.0,ext,13,0.00318021
3.0,ext,14,0.00001343
3.0,ext,15,0.00001142
3.0,ext,16,0.00000311
3.0,ext,17,0.00000285
3.0,cipsi,0,1.98094647
3.0,cipsi,1,1.97645519
3.0,cipsi,2,1.09587777
3.0,cipsi,3,0.99492882
3.0,cipsi,4,0.89912393
3.0,cipsi,5,0.01540169
3.0,cipsi,6,0.00833483
3.0,cipsi,7,0.00580859
3.0,cipsi,8,0.00579157
3.0,cipsi,9,0.00369504
3.0,cipsi,10,0.00359618
3.0,cipsi,11,0.00359170
3.0,cipsi,12,0.00321317
3.0,cipsi,13,0.00320420
3.0,cipsi,14,0.00001343
3.0,cipsi,15,0.00001146
3.0,cipsi,16,0.00000322
3.0,cipsi,17,0.00000273
