R_angstrom,n_configs,cumulative_weight
1.0,211,99.9743431320
1.0,241,99.9795763141
1.0,271,99.9832625164
1.0,301,99.9860759446
1.0,331,99.9882143621
1.0,361,99.9897970297
1.0,391,99.9910973421
1.0,421,99.9922003911
1.0,451,99.9931415738
1.0,481,99.9939698237
1.0,511,99.9946631621
1.0,541,99.9952449408
1.0,571,99.9957563257
1.0,601,99.9961990722
1.0,631,99.9965950710
1.0,661,99.9969519148
1.0,691,99.9972808407
1.0,721,99.9975807906
1.0,751,99.9978545454
1.0,781,99.9981006398
1.0,811,99.9983163139
1.0,841,99.9985089030
1.0,871,99.9986793250
1.0,901,99.9988309597
1.0,931,99.9989661226
1.0,961,99.9990843645
1.0,991,99.9991878208
1.0,1021,99.9992785340
1.0,1051,99.9993568072
1.0,1081,99.9994242648
1.0,1111,99.9994823884
1.0,1141,99.9995336406
1.0,1171,99.9995784249
1.0,1201,99.9996186733
1.0,1231,99.9996552031
1.0,1261,99.9996877522
1.0,1291,99.9997176973
1.0,1321,99.9997449399
1.0,1351,99.9997694343
1.0,1381,99.9997917065
1.0,1411,99.9998119917
1.0,1441,99.9998304115
1.0,1471,99.9998473372
1.0,1501,99.9998631228
1.0,1531,99.9998778450
1.0,1561,99.9998910013
1.0,1591,99.9999028826
1.0,1621,99.9999136643
1.0,1651,99.9999233363
1.0,1681,99.9999319659
1.0,1711,99.9999396712
1.0,1741,99.9999465507
1.0,1771,99.9999526756
1.0,1801,99.9999580698
1.0,1831,99.9999629419
1.0,1861,99.9999673058
1.0,1891,99.9999711299
1.0,1921,99.9999744870
1.0,1951,99.9999774396
1.0,1981,99.9999800505
1.0,2011,99.9999823710
1.0,2041,99.9999844893
1.0,2071,99.9999863887
1.0,2101,99.9999880261
1.0,2131,99.9999894666
1.0,2161,99.9999907217
1.0,2191,99.9999918287
1.0,2221,99.9999927980
1.0,2251,99.9999936526
1.0,2281,99.9999944141
1.0,2311,99.9999950891
1.0,2341,99.9999956942
1.0,2371,99.9999962338
1.0,2401,99.9999967009
1.0,2431,99.9999971129
1.0,2461,99.9999974893
1.0,2491,99.9999978250
1.0,2521,99.9999981258
1.0,2551,99.9999983994
1.0,2581,99.9999986489
1.0,2611,99.9999988711
1.0,2641,99.9999990624
1.0,2671,99.9999992335
1.0,2701,99.9999993846
1.0,2731,99.9999995146
1.0,2761,99.9999996284
1.0,2791,99.9999997276
1.0,2821,99.9999998112
1.0,2851,99.9999998772
1.0,2881,99.9999999237
1.0,2911,99.9999999572
1.0,2941,99.9999999802
1.0,2971,99.9999999936
1.0,3001,99.9999999999
1.0,3031,100.0000000000
1.0,3060,100.0000000000
1.05,1,95.2823384210
1.05,31,99.0803233403
1.05,61,99.7161831922
1.05,91,99.8784217870
1.05,121,99.9284605373
1.05,151,99.9522972311
1.05,181,99.9656817673
1.05,211,99.9735374496
1.05,241,99.9791000911
1.05,271,99.9829676141
1.05,301,99.9858595713
1.05,331,99.9879800257
1.05,361,99.9896351511
1.05,391,99.9909682366
1.05,421,99.9920722771
1.05,451,99.9930361035
1.05,481,99.9938652389
1.05,511,99.9945653974
1.05,541,99.9951617533
1.05,571,99.9956711690
1.05,601,99.9961231885
1.05,631,99.9965354314
1.05,661,99.9969048474
1.05,691,99.9972423852
1.05,721,99.9975507849
1.05,751,99.9978339679
1.05,781,99.9980854813
1.05,811,99.9983038545
1.05,841,99.9984987432
1.05,871,99.9986727235
1.05,901,99.9988259189
1.05,931,99.9989595685
1.05,961,99.9990779066
1.05,991,99.9991819750
1.05,1021,99.9992729817
1.05,1051,99.9993499993
1.05,1081,99.9994163723
1.05,1111,99.9994746114
1.05,1141,99.9995264394
1.05,1171,99.9995720663
1.05,1201,99.9996127138
1.05,1231,99.9996496281
1.05,1261,99.9996824252
1.05,1291,99.9997118982
1.05,1321,99.9997391446
1.05,1351,99.9997639331
1.05,1381,99.9997866702
1.05,1411,99.9998074181
1.05,1441,99.9998266256
1.05,1471,99.9998442904
1.05,1501,99.9998604472
1.05,1531,99.9998749903
1.05,1561,99.9998883650
1.05,1591,99.9999004555
1.05,1621,99.9999114017
1.05,1651,99.9999213521
1.05,1681,99.9999302460
1.05,1711,99.9999382935
1.05,1741,99.9999454170
1.05,1771,99.9999517952
1.05,1801,99.9999574013
1.05,1831,99.9999625074
1.05,1861,99.9999668977
1.05,1891,99.9999707739
1.05,1921,99.9999742150
1.05,1951,99.9999771593
1.05,1981,99.9999797739
1.05,2011,99.9999821188
1.05,2041,99.9999842556
1.05,2071,99.9999861754
1.05,2101,99.9999878533
1.05,2131,99.9999893367
1.05,2161,99.9999905730
1.05,2191,99.9999916295
1.05,2221,99.9999925998
1.05,2251,99.9999934666
1.05,2281,99.9999942627
1.05,2311,99.9999949786
1.05,2341,99.9999956127
1.05,2371,99.9999961650
1.05,2401,99.9999966431
1.05,2431,99.9999970672
1.05,2461,99.9999974456
1.05,2491,99.9999977904
1.05,2521,99.9999980999
1.05,2551,99.9999983811
1.05,2581,99.9999986391
1.05,2611,99.9999988610
1.05,2641,99.9999990547
1.05,2671,99.9999992273
1.05,2701,99.9999993791
1.05,2731,99.9999995116
1.05,2761,99.9999996277
1.05,2791,99.9999997259
1.05,2821,99.9999998090
1.05,2851,99.9999998764
1.05,2881,99.9999999232
1.05,2911,99.9999999567
1.05,2941,99.9999999798
1.05,2971,99.9999999940
1.05,3001,99.9999999999
1.05,3031,100.0000000000
1.05,3060,100.0000000000
1.1,1,94.9802470915
1.1,31,99.0698546661
1.1,61,99.7135728658
