R_angstrom,n_configs,cumulative_weight
1.85,3265,100.0000000000
1.85,3299,100.0000000000
1.85,3333,100.0000000000
1.85,3367,100.0000000000
1.85,3401,100.0000000000
1.85,3432,100.0000000000
1.9,1,99.2284221566
1.9,35,99.9833224582
1.9,69,99.9960656465
1.9,103,99.9987218602
1.9,137,99.9994583090
1.9,171,99.9997504348
1.9,205,99.9998732584
1.9,239,99.9999247737
1.9,273,99.9999525884
1.9,307,99.9999681002
1.9,341,99.9999781874
1.9,375,99.9999850066
1.9,409,99.9999897140
1.9,443,99.9999926926
1.9,477,99.9999947866
1.9,511,99.9999962096
1.9,545,99.9999972409
1.9,579,99.9999980343
1.9,613,99.9999985768
1.9,647,99.9999989458
1.9,681,99.9999992101
1.9,715,99.9999994037
1.9,749,99.9999995410
1.9,783,99.9999996415
1.9,817,99.9999997143
1.9,851,99.9999997687
1.9,885,99.9999998118
1.9,919,99.9999998453
1.9,953,99.9999998725
1.9,987,99.9999998952
1.9,1021,99.9999999137
1.9,1055,99.9999999291
1.9,1089,99.9999999415
1.9,1123,99.9999999519
1.9,1157,99.9999999604
1.9,1191,99.9999999671
1.9,1225,99.9999999728
1.9,1259,99.9999999776
1.9,1293,99.9999999817
1.9,1327,99.9999999850
1.9,1361,99.9999999879
1.9,1395,99.9999999902
1.9,1429,99.9999999921
1.9,1463,99.9999999936
1.9,1497,99.9999999948
1.9,1531,99.9999999958
1.9,1565,99.9999999966
1.9,1599,99.9999999973
1.9,1633,99.9999999978
1.9,1667,99.9999999982
1.9,1701,99.9999999986
1.9,1735,99.9999999988
1.9,1769,99.9999999991
1.9,1803,99.9999999992
1.9,1837,99.9999999994
1.9,1871,99.9999999995
1.9,1905,99.9999999996
1.9,1939,99.9999999997
1.9,1973,99.9999999997
1.9,2007,99.9999999998
1.9,2041,99.9999999998
1.9,2075,99.9999999999
1.9,2109,99.9999999999
1.9,2143,99.9999999999
1.9,2177,99.9999999999
1.9,2211,99.9999999999
1.9,2245,100.0000000000
1.9,2279,100.0000000000
1.9,2313,100.0000000000
1.9,2347,100.0000000000
1.9,2381,100.0000000000
1.9,2415,100.0000000000
1.9,2449,100.0000000000
1.9,2483,100.0000000000
1.9,2517,100.0000000000
1.9,2551,100.0000000000
1.9,2585,100.0000000000
1.9,2619,100.0000000000
1.9,2653,100.0000000000
1.9,2687,100.0000000000
1.9,2721,100.0000000000
1.9,2755,100.0000000000
1.9,2789,100.0000000000
1.9,2823,100.0000000000
1.9,2857,100.0000000000
1.9,2891,100.0000000000
1.9,2925,100.0000000000
1.9,2959,100.0000000000
1.9,2993,100.0000000000
1.9,3027,100.0000000000
1.9,3061,100.0000000000
1.9,3095,100.0000000000
1.9,3129,100.0000000000
1.9,3163,100.0000000000
1.9,3197,100.0000000000
1.9,3231,100.0000000000
1.9,3265,100.0000000000
1.9,3299,100.0000000000
1.9,3333,100.0000000000
1.9,3367,100.0000000000
1.9,3401,100.0000000000
1.9,3432,100.0000000000
1.95,1,99.2281618823
1.95,35,99.9832451257
1.95,69,99.9960961212
1.95,103,99.9987692426
1.95,137,99.9994792368
1.95,171,99.9997591837
1.95,205,99.9998723566
1.95,239,99.9999256732
1.95,273,99.9999532965
1.95,307,99.9999685819
1.95,341,99.9999787087
1.95,375,99.9999856123
1.95,409,99.9999900705
1.95,443,99.9999929865
1.95,477,99.9999950093
1.95,511,99.9999963871
1.95,545,99.9999973818
1.95,579,99.9999981339
1.95,613,99.9999986548
1.95,647,99.9999990014
1.95,681,99.9999992479
1.95,715,99.9999994290
1.95,749,99.9999995609
1.95,783,99.9999996549
1.95,817,99.9999997251
1.95,851,99.9999997778
1.95,885,99.9999998192
1.95,919,99.9999998518
1.95,953,99.9999998783
1.95,987,99.9999999000
1.95,1021,99.9999999180
1.95,1055,99.9999999323
1.95,1089,99.9999999444
1.95,1123,99.9999999547
1.95,1157,99.9999999627
1.95,1191,99.9999999691
1.95,1225,99.9999999746
1.95,1259,99.9999999791
1.95,1293,99.9999999830
1.95,1327,99.9999999862
1.95,1361,99.9999999889
1.95,1395,99.9999999910
1.95,1429,99.9999999927
1.95,1463,99.9999999941
1.95,1497,99.9999999952
1.95,1531,99.9999999961
1.95,1565,99.9999999969
1.95,1599,99.9999999975
1.95,1633,99.9999999980
1.95,1667,99.9999999984
1.95,1701,99.9999999987
1.95,1735,99.9999999989
1.95,1769,99.9999999991
1.95,1803,99.9999999993
1.95,1837,99.9999999994
1.95,1871,99.9999999995
1.95,1905,99.9999999996
1.95,1939,99.9999999997
1.95,1973,99.9999999998
1.95,2007,99.9999999998
1.95,2041,99.9999999998
1.95,2075,99.9999999999
1.95,2109,99.9999999999
1.95,2143,99.9999999999
1.95,2177,99.9999999999
1.95,2211,99.9999999999
1.95,2245,100.0000000000
1.95,2279,100.0000000000
1.95,2313,100.0000000000
1.95,2347,100.0000000000
1.95,2381,100.0000000000
1.95,2415,100.0000000000
1.95,2449,100.0000000000
1.95,2483,100.0000000000
1.95,2517,100.0000000000
1.95,2551,100.0000000000
1.95,2585,100.0000000000
1.95,2619,100.0000000000
1.95,2653,100.0000000000
1.95,2687,100.0000000000
1.95,2721,100.0000000000
1.95,2755,100.0000000000
1.95,2789,100.0000000000
1.95,2823,100.0000000000
1.95,2857,100.0000000000
1.95,2891,100.0000000000
1.95,2925,100.0000000000
1.95,2959,100.0000000000
1.95,2993,100.0000000000
1.95,3027,100.0000000000
1.95,3061,100.0000000000
1.95,3095,100.0000000000
1.95,3129,100.0000000000
1.95,3163,100.0000000000
1.95,3197,100.0000000000
1.95,3231,100.0000000000
1.95,3265,100.0000000000
1.95,3299,100.0000000000
1.95,3333,100.0000000000
1.95,3367,100.0000000000
1.95,3401,100.0000000000
1.95,3432,100.0000000000
2.0,1,99.2262855565
2.0,35,99.9832753100
2.0,69,99.9961088824
2.0,103,99.9988091978
2.0,137,99.9995072479
2.0,171,99.9997677363
2.0,205,99.9998763621
2.0,239,99.9999268432
2.0,273,99.9999542501
2.0,307,99.9999693855
2.0,341,99.9999793315
2.0,375,99.9999861184
2.0,409,99.9999904608
2.0,443,99.9999933312
2.0,477,99.9999953122
2.0,511,99.9999965838
2.0,545,99.9999975351
2.0,579,99.9999982309
2.0,613,99.9999987371
2.0,647,99.9999990543
2.0,681,99.9999992871
2.0,715,99.9999994562
2.0,749,99.9999995773
2.0,783,99.9999996665
2.0,817,99.9999997341
2.0,851,99.9999997855
2.0,885,99.9999998261
2.0,919,99.9999998581
2.0,953,99.9999998836
2.0,987,99.9999999048
2.0,1021,99.9999999218
2.0,1055,99.9999999355
2.0,1089,99.9999999473
2.0,1123,99.9999999570
2.0,1157,99.9999999648
2.0,1191,99.9999999711
2.0,1225,99.9999999763
2.0,1259,99.9999999806
2.0,1293,99.9999999843
2.0,1327,99.9999999873
2.0,1361,99.9999999898
2.0,1395,99.9999999918
2.0,1429,99.9999999934
2.0,1463,99.9999999946
2.0,1497,99.9999999956
2.0,1531,99.9999999964
2.0,1565,99.9999999971
2.0,1599,99.9999999977
2.0,1633,99.9999999982
2.0,1667,99.9999999985
2.0,1701,99.9999999988
2.0,1735,99.9999999990
2.0,1769,99.9999999992
2.0,1803,99.9999999994
2.0,1837,99.9999999995
2.0,1871,99.9999999996
2.0,1905,99.9999999997
2.0,1939,99.9999999997
2.0,1973,99.9999999998
2.0,2007,99.9999999998
2.0,2041,99.9999999999
2.0,2075,99.9999999999
2.0,2109,99.9999999999
2.0,2143,99.9999999999
2.0,2177,99.9999999999
2.0,2211,100.0000000000
2.0,2245,100.0000000000
2.0,2279,100.0000000000
2.0,2313,100.0000000000
2.0,2347,100.0000000000
2.0,2381,100.0000000000
2.0,2415,100.0000000000
2.0,2449,100.0000000000
2.0,2483,100.0000000000
2.0,2517,100.0000000000
2.0,2551,100.0000000000
2.0,2585,100.0000000000
2.0,2619,100.0000000000
2.0,2653,100.0000000000
2.0,2687,100.0000000000
2.0,2721,100.0000000000
2.0,2755,100.0000000000
2.0,2789,100.0000000000
2.0,2823,100.0000000000
2.0,2857,100.0000000000
2.0,2891,100.0000000000
2.0,2925,100.0000000000
2.0,2959,100.0000000000
2.0,2993,100.0000000000
2.0,3027,100.0000000000
2.0,3061,100.0000000000
2.0,3095,100.0000000000
2.0,3129,100.0000000000
2.0,3163,100.0000000000
2.0,3197,100.0000000000
2.0,3231,100.0000000000
2.0,3265,100.0000000000
2.0,3299,100.0000000000
2.0,3333,100.0000000000
2.0,3367,100.0000000000
2.0,3401,100.0000000000
2.0,3432,100.0000000000
2.1,1,99.2165014609
2.1,35,99.9831194299
2.1,69,99.9961514817
2.1,103,99.9988696748
2.1,137,99.9995390679
2.1,171,99.9997790571
2.1,205,99.9998849818
2.1,239,99.9999332153
2.1,273,99.9999578075
2.1,307,99.9999715168
2.1,341,99.9999810723
2.1,375,99.9999871736
2.1,409,99.9999911377
2.1,443,99.9999939233
2.1,477,99.9999958475
2.1,511,99.9999970442
2.1,545,99.9999978666
2.1,579,99.9999984486
2.1,613,99.9999988807
2.1,647,99.9999991638
2.1,681,99.9999993656
2.1,715,99.9999995111
2.1,749,99.9999996173
2.1,783,99.9999996950
2.1,817,99.9999997544
2.1,851,99.9999998032
2.1,885,99.9999998425
2.1,919,99.9999998723
2.1,953,99.9999998964
2.1,987,99.9999999155
2.1,1021,99.9999999304
2.1,1055,99.9999999429
2.1,1089,99.9999999532
2.1,1123,99.9999999617
2.1,1157,99.9999999688
2.1,1191,99.9999999747
2.1,1225,99.9999999795
2.1,1259,99.9999999835
2.1,1293,99.9999999868
2.1,1327,99.9999999894
2.1,1361,99.9999999916
2.1,1395,99.9999999932
2.1,1429,99.9999999945
2.1,1463,99.9999999955
2.1,1497,99.9999999963
2.1,1531,99.9999999970
2.1,1565,99.9999999976
2.1,1599,99.9999999981
2.1,1633,99.9999999985
2.1,1667,99.9999999988
2.1,1701,99.9999999990
2.1,1735,99.9999999992
2.1,1769,99.9999999994
2.1,1803,99.9999999995
2.1,1837,99.9999999996
2.1,1871,99.9999999997
2.1,1905,99.9999999997
2.1,1939,99.9999999998
2.1,1973,99.9999999998
2.1,2007,99.9999999999
2.1,2041,99.9999999999
2.1,2075,99.9999999999
2.1,2109,99.9999999999
2.1,2143,99.9999999999
2.1,2177,100.0000000000
2.1,2211,100.0000000000
2.1,2245,100.0000000000
2.1,2279,100.0000000000
2.1,2313,100.0000000000
2.1,2347,100.0000000000
2.1,2381,100.0000000000
2.1,2415,100.0000000000
2.1,2449,100.0000000000
2.1,2483,100.0000000000
2.1,2517,100.0000000000
2.1,2551,100.0000000000
2.1,2585,100.0000000000
2.1,2619,100.0000000000
2.1,2653,100.0000000000
2.1,2687,100.0000000000
2.1,2721,100.0000000000
2.1,2755,100.0000000000
2.1,2789,100.0000000000
2.1,2823,100.0000000000
2.1,2857,100.0000000000
2.1,2891,100.0000000000
2.1,2925,100.0000000000
2.1,2959,100.0000000000
2.1,2993,100.0000000000
2.1,3027,100.0000000000
2.1,3061,100.0000000000
2.1,3095,100.0000000000
2.1,3129,100.0000000000
2.1,3163,100.0000000000
2.1,3197,100.0000000000
2.1,3231,100.0000000000
2.1,3265,100.0000000000
2.1,3299,100.0000000000
2.1,3333,100.0000000000
2.1,3367,100.0000000000
2.1,3401,100.0000000000
2.1,3432,100.0000000000
2.2,1,99.1965017202
2.2,35,99.9838395204
2.2,69,99.9961738250
2.2,103,99.9988588535
2.2,137,99.9995511529
2.2,171,99.9997853960
2.2,205,99.9998891904
2.2,239,99.9999347195
2.2,273,99.9999590695
2.2,307,99.9999731833
2.2,341,99.9999821133
2.2,375,99.9999877834
2.2,409,99.9999915429
2.2,443,99.9999941264
2.2,477,99.9999959436
2.2,511,99.9999971862
2.2,545,99.9999980238
2.2,579,99.9999985834
2.2,613,99.9999989619
2.2,647,99.9999992375
2.2,681,99.9999994269
2.2,715,99.9999995605
2.2,749,99.9999996524
2.2,783,99.9999997210
2.2,817,99.9999997752
2.2,851,99.9999998207
2.2,885,99.9999998578
2.2,919,99.9999998858
2.2,953,99.9999999078
2.2,987,99.9999999255
2.2,1021,99.9999999397
2.2,1055,99.9999999509
2.2,1089,99.9999999599
2.2,1123,99.9999999671
2.2,1157,99.9999999731
2.2,1191,99.9999999782
2.2,1225,99.9999999825
2.2,1259,99.9999999861
2.2,1293,99.9999999890
2.2,1327,99.9999999913
2.2,1361,99.9999999931
2.2,1395,99.9999999944
2.2,1429,99.9999999955
2.2,1463,99.9999999963
2.2,1497,99.9999999970
2.2,1531,99.9999999976
2.2,1565,99.9999999981
2.2,1599,99.9999999984
2.2,1633,99.9999999987
2.2,1667,99.9999999990
2.2,1701,99.9999999992
2.2,1735,99.9999999994
2.2,1769,99.9999999995
2.2,1803,99.9999999996
2.2,1837,99.9999999997
2.2,1871,99.9999999997
2.2,1905,99.9999999998
2.2,1939,99.9999999998
2.2,1973,99.9999999999
2.2,2007,99.9999999999
2.2,2041,99.9999999999
2.2,2075,99.9999999999
2.2,2109,99.9999999999
2.2,2143,100.0000000000
2.2,2177,100.0000000000
2.2,2211,100.0000000000
2.2,2245,100.0000000000
2.2,2279,100.0000000000
2.2,2313,100.0000000000
2.2,2347,100.0000000000
2.2,2381,100.0000000000
2.2,2415,100.0000000000
2.2,2449,100.0000000000
2.2,2483,100.0000000000
2.2,2517,100.0000000000
2.2,2551,100.0000000000
2.2,2585,100.0000000000
2.2,2619,100.0000000000
2.2,2653,100.0000000000
2.2,2687,100.0000000000
2.2,2721,100.0000000000
2.2,2755,100.0000000000
2.2,2789,100.0000000000
2.2,2823,100.0000000000
2.2,2857,100.0000000000
2.2,2891,100.0000000000
2.2,2925,100.0000000000
2.2,2959,100.0000000000
2.2,2993,100.0000000000
2.2,3027,100.0000000000
2.2,3061,100.0000000000
2.2,3095,100.0000000000
2.2,3129,100.0000000000
2.2,3163,100.0000000000
2.2,3197,100.0000000000
2.2,3231,100.0000000000
2.2,3265,100.0000000000
2.2,3299,100.0000000000
2.2,3333,100.0000000000
2.2,3367,100.0000000000
2.2,3401,100.0000000000
2.2,3432,100.0000000000
2.3,1,99.1634066950
2.3,35,99.9828901796
2.3,69,99.9962186840
2.3,103,99.9988575280
2.3,137,99.9995529200
2.3,171,99.9997887616
2.3,205,99.9998910303
2.3,239,99.9999384025
2.3,273,99.9999617756
2.3,307,99.9999752011
2.3,341,99.9999834691
2.3,375,99.9999887301
2.3,409,99.9999922103
2.3,443,99.9999946082
2.3,477,99.9999962386
2.3,511,99.9999974120
2.3,545,99.9999981991
2.3,579,99.9999987102
2.3,613,99.9999990523
2.3,647,99.9999993021
2.3,681,99.9999994766
2.3,715,99.9999996026
2.3,749,99.9999996862
2.3,783,99.9999997491
2.3,817,99.9999997990
2.3,851,99.9999998398
2.3,885,99.9999998728
2.3,919,99.9999998990
2.3,953,99.9999999197
2.3,987,99.9999999355
2.3,1021,99.9999999484
2.3,1055,99.9999999588
2.3,1089,99.9999999669
2.3,1123,99.9999999731
2.3,1157,99.9999999781
2.3,1191,99.9999999822
2.3,1225,99.9999999857
2.3,1259,99.9999999885
2.3,1293,99.9999999909
2.3,1327,99.9999999927
2.3,1361,99.9999999942
2.3,1395,99.9999999954
2.3,1429,99.9999999963
2.3,1463,99.9999999970
2.3,1497,99.9999999976
2.3,1531,99.9999999981
2.3,1565,99.9999999984
2.3,1599,99.9999999988
2.3,1633,99.9999999990
2.3,1667,99.9999999992
2.3,1701,99.9999999994
2.3,1735,99.9999999995
2.3,1769,99.9999999996
2.3,1803,99.9999999997
2.3,1837,99.9999999998
2.3,1871,99.9999999998
2.3,1905,99.9999999998
2.3,1939,99.9999999999
2.3,1973,99.9999999999
2.3,2007,99.9999999999
2.3,2041,99.9999999999
2.3,2075,99.9999999999
2.3,2109,100.0000000000
2.3,2143,100.0000000000
2.3,2177,100.0000000000
2.3,2211,100.0000000000
2.3,2245,100.0000000000
2.3,2279,100.0000000000
2.3,2313,100.0000000000
2.3,2347,100.0000000000
2.3,2381,100.0000000000
2.3,2415,100.0000000000
2.3,2449,100.0000000000
2.3,2483,100.0000000000
2.3,2517,100.0000000000
2.3,2551,100.0000000000
2.3,2585,100.0000000000
2.3,2619,100.0000000000
2.3,2653,100.0000000000
2.3,2687,100.0000000000
2.3,2721,100.0000000000
2.3,2755,100.0000000000
2.3,2789,100.0000000000
2.3,2823,100.0000000000
2.3,2857,100.0000000000
2.3,2891,100.0000000000
2.3,2925,100.0000000000
2.3,2959,100.0000000000
2.3,2993,100.0000000000
2.3,3027,100.0000000000
2.3,3061,100.0000000000
2.3,3095,100.0000000000
2.3,3129,100.0000000000
2.3,3163,100.0000000000
2.3,3197,100.0000000000
2.3,3231,100.0000000000
2.3,3265,100.0000000000
2.3,3299,100.0000000000
2.3,3333,100.0000000000
2.3,3367,100.0000000000
2.3,3401,100.0000000000
2.3,3432,100.0000000000
2.4,1,99.1141681665
2.4,35,99.9826710288
2.4,69,99.9963452162
2.4,103,99.9988607678
2.4,137,99.9995656095
2.4,171,99.9997943689
2.4,205,99.9998917184
2.4,239,99.9999419343
2.4,273,99.9999641147
2.4,307,99.9999766930
2.4,341,99.9999847949
2.4,375,99.9999897378
2.4,409,99.9999931009
2.4,443,99.9999952735
2.4,477,99.9999967167
2.4,511,99.9999977081
2.4,545,99.9999984126
2.4,579,99.9999988777
2.4,613,99.9999991858
2.4,647,99.9999994047
2.4,681,99.9999995529
2.4,715,99.9999996580
2.4,749,99.9999997309
2.4,783,99.9999997855
2.4,817,99.9999998292
2.4,851,99.9999998633
2.4,885,99.9999998904
2.4,919,99.9999999123
2.4,953,99.9999999304
2.4,987,99.9999999449
2.4,1021,99.9999999564
2.4,1055,99.9999999654
2.4,1089,99.9999999726
2.4,1123,99.9999999781
2.4,1157,99.9999999824
2.4,1191,99.9999999859
2.4,1225,99.9999999886
2.4,1259,99.9999999909
2.4,1293,99.9999999927
2.4,1327,99.9999999942
2.4,1361,99.9999999953
2.4,1395,99.9999999962
2.4,1429,99.9999999970
2.4,1463,99.9999999976
2.4,1497,99.9999999981
2.4,1531,99.9999999985
2.4,1565,99.9999999988
2.4,1599,99.9999999990
2.4,1633,99.9999999992
2.4,1667,99.9999999994
2.4,1701,99.9999999995
2.4,1735,99.9999999996
2.4,1769,99.9999999997
2.4,1803,99.9999999998
2.4,1837,99.9999999998
2.4,1871,99.9999999999
2.4,1905,99.9999999999
2.4,1939,99.9999999999
2.4,1973,99.9999999999
2.4,2007,99.9999999999
2.4,2041,100.0000000000
2.4,2075,100.0000000000
2.4,2109,100.0000000000
2.4,2143,100.0000000000
2.4,2177,100.0000000000
2.4,2211,100.0000000000
2.4,2245,100.0000000000
2.4,2279,100.0000000000
2.4,2313,100.0000000000
2.4,2347,100.0000000000
2.4,2381,100.0000000000
2.4,2415,100.0000000000
2.4,2449,100.0000000000
2.4,2483,100.0000000000
2.4,2517,100.0000000000
2.4,2551,100.0000000000
2.4,2585,100.0000000000
2.4,2619,100.0000000000
2.4,2653,100.0000000000
2.4,2687,100.0000000000
2.4,2721,100.0000000000
2.4,2755,100.0000000000
2.4,2789,100.0000000000
2.4,2823,100.0000000000
2.4,2857,100.0000000000
2.4,2891,100.0000000000
2.4,2925,100.0000000000
2.4,2959,100.0000000000
2.4,2993,100.0000000000
2.4,3027,100.0000000000
2.4,3061,100.0000000000
2.4,3095,100.0000000000
2.4,3129,100.0000000000
2.4,3163,100.0000000000
2.4,3197,100.0000000000
2.4,3231,100.0000000000
2.4,3265,100.0000000000
2.4,3299,100.0000000000
2.4,3333,100.0000000000
2.4,3367,100.0000000000
2.4,3401,100.0000000000
2.4,3432,100.0000000000
2.5,1,99.0458686650
2.5,35,99.9821681846
2.5,69,99.9964929611
2.5,103,99.9989388136
2.5,137,99.9995829860
2.5,171,99.9998019900
2.5,205,99.9999012552
2.5,239,99.9999459010
2.5,273,99.9999669071
2.5,307,99.9999783476
2.5,341,99.9999856603
2.5,375,99.9999903687
2.5,409,99.9999935762
2.5,443,99.9999957459
2.5,477,99.9999970962
2.5,511,99.9999979856
2.5,545,99.9999986281
2.5,579,99.9999990355
2.5,613,99.9999993107
2.5,647,99.9999994928
2.5,681,99.9999996198
2.5,715,99.9999997079
2.5,749,99.9999997707
2.5,783,99.9999998184
2.5,817,99.9999998545
2.5,851,99.9999998832
2.5,885,99.9999999072
2.5,919,99.9999999262
2.5,953,99.9999999414
2.5,987,99.9999999539
2.5,1021,99.9999999635
2.5,1055,99.9999999713
2.5,1089,99.9999999777
2.5,1123,99.9999999824
2.5,1157,99.9999999860
2.5,1191,99.9999999887
2.5,1225,99.9999999909
2.5,1259,99.9999999927
2.5,1293,99.9999999941
2.5,1327,99.9999999952
2.5,1361,99.9999999961
2.5,1395,99.9999999969
2.5,1429,99.9999999975
2.5,1463,99.9999999980
2.5,1497,99.9999999984
2.5,1531,99.9999999987
2.5,1565,99.9999999990
2.5,1599,99.9999999992
2.5,1633,99.9999999994
2.5,1667,99.9999999995
2.5,1701,99.9999999996
2.5,1735,99.9999999997
2.5,1769,99.9999999998
2.5,1803,99.9999999998
2.5,1837,99.9999999999
2.5,1871,99.9999999999
2.5,1905,99.9999999999
2.5,1939,99.9999999999
2.5,1973,99.9999999999
2.5,2007,100.0000000000
2.5,2041,100.0000000000
2.5,2075,100.0000000000
2.5,2109,100.0000000000
2.5,2143,100.0000000000
2.5,2177,100.0000000000
2.5,2211,100.0000000000
2.5,2245,100.0000000000
2.5,2279,100.0000000000
2.5,2313,100.0000000000
2.5,2347,100.0000000000
2.5,2381,100.0000000000
2.5,2415,100.0000000000
2.5,2449,100.0000000000
2.5,2483,100.0000000000
2.5,2517,100.0000000000
2.5,2551,100.0000000000
2.5,2585,100.0000000000
2.5,2619,100.0000000000
2.5,2653,100.0000000000
2.5,2687,100.0000000000
2.5,2721,100.0000000000
2.5,2755,100.0000000000
2.5,2789,100.0000000000
2.5,2823,100.0000000000
2.5,2857,100.0000000000
2.5,2891,100.0000000000
2.5,2925,100.0000000000
2.5,2959,100.0000000000
2.5,2993,100.0000000000
2.5,3027,100.0000000000
2.5,3061,100.0000000000
2.5,3095,100.0000000000
2.5,3129,100.0000000000
2.5,3163,100.0000000000
2.5,3197,100.0000000000
2.5,3231,100.0000000000
2.5,3265,100.0000000000
2.5,3299,100.0000000000
2.5,3333,100.0000000000
2.5,3367,100.0000000000
2.5,3401,100.0000000000
2.5,3432,100.0000000000
2.6,1,98.9563580785
2.6,35,99.9820762765
2.6,69,99.9966812437
2.6,103,99.9990414169
2.6,137,99.9995949351
2.6,171,99.9998109090
2.6,205,99.9999091645
2.6,239,99.9999503362
2.6,273,99.9999689901
2.6,307,99.9999793352
2.6,341,99.9999862203
2.6,375,99.9999911359
2.6,409,99.9999942132
2.6,443,99.9999961919
2.6,477,99.9999974046
2.6,511,99.9999982257
2.6,545,99.9999987891
2.6,579,99.9999991586
2.6,613,99.9999993929
2.6,647,99.9999995523
2.6,681,99.9999996626
2.6,715,99.9999997415
2.6,749,99.9999997995
2.6,783,99.9999998427
2.6,817,99.9999998760
2.6,851,99.9999999020
2.6,885,99.9999999221
2.6,919,99.9999999385
2.6,953,99.9999999516
2.6,987,99.9999999618
2.6,1021,99.9999999698
2.6,1055,99.9999999761
2.6,1089,99.9999999811
2.6,1123,99.9999999851
2.6,1157,99.9999999880
2.6,1191,99.9999999904
2.6,1225,99.9999999922
2.6,1259,99.9999999937
2.6,1293,99.9999999948
2.6,1327,99.9999999958
2.6,1361,99.9999999966
2.6,1395,99.9999999973
2.6,1429,99.9999999979
2.6,1463,99.9999999983
2.6,1497,99.9999999986
2.6,1531,99.9999999989
2.6,1565,99.9999999991
2.6,1599,99.9999999993
2.6,1633,99.9999999995
2.6,1667,99.9999999996
2.6,1701,99.9999999997
2.6,1735,99.9999999997
2.6,1769,99.9999999998
2.6,1803,99.9999999998
2.6,1837,99.9999999999
2.6,1871,99.9999999999
2.6,1905,99.9999999999
2.6,1939,99.9999999999
2.6,1973,100.0000000000
2.6,2007,100.0000000000
2.6,2041,100.0000000000
2.6,2075,100.0000000000
2.6,2109,100.0000000000
2.6,2143,100.0000000000
2.6,2177,100.0000000000
2.6,2211,100.0000000000
2.6,2245,100.0000000000
2.6,2279,100.0000000000
2.6,2313,100.0000000000
2.6,2347,100.0000000000
2.6,2381,100.0000000000
2.6,2415,100.0000000000
2.6,2449,100.0000000000
2.6,2483,100.0000000000
2.6,2517,100.0000000000
2.6,2551,100.0000000000
2.6,2585,100.0000000000
2.6,2619,100.0000000000
2.6,2653,100.0000000000
2.6,2687,100.0000000000
2.6,2721,100.0000000000
2.6,2755,100.0000000000
2.6,2789,100.0000000000
2.6,2823,100.0000000000
2.6,2857,100.0000000000
2.6,2891,100.0000000000
2.6,2925,100.0000000000
2.6,2959,100.0000000000
2.6,2993,100.0000000000
2.6,3027,100.0000000000
2.6,3061,100.0000000000
2.6,3095,100.0000000000
2.6,3129,100.0000000000
2.6,3163,100.0000000000
2.6,3197,100.0000000000
2.6,3231,100.0000000000
2.6,3265,100.0000000000
2.6,3299,100.0000000000
2.6,3333,100.0000000000
2.6,3367,100.0000000000
2.6,3401,100.0000000000
2.6,3432,100.0000000000
2.7,1,98.8447559539
2.7,35,99.9820919210
2.7,69,99.9969441082
2.7,103,99.9991401843
2.7,137,99.9996264138
2.7,171,99.9998231151
2.7,205,99.9999184068
2.7,239,99.9999548541
2.7,273,99.9999724500
2.7,307,99.9999813882
2.7,341,99.9999877067
2.7,375,99.9999919959
2.7,409,99.9999948428
2.7,443,99.9999966789
2.7,477,99.9999977768
2.7,511,99.9999985203
2.7,545,99.9999989964
2.7,579,99.9999992887
2.7,613,99.9999994811
2.7,647,99.9999996114
2.7,681,99.9999997112
2.7,715,99.9999997807
2.7,749,99.9999998308
2.7,783,99.9999998675
2.7,817,99.9999998950
2.7,851,99.9999999170
2.7,885,99.9999999347
2.7,919,99.9999999487
2.7,953,99.9999999596
2.7,987,99.9999999683
2.7,1021,99.9999999751
2.7,1055,99.9999999803
2.7,1089,99.9999999845
2.7,1123,99.9999999876
2.7,1157,99.9999999900
2.7,1191,99.9999999919
2.7,1225,99.9999999935
2.7,1259,99.9999999947
2.7,1293,99.9999999957
2.7,1327,99.9999999965
2.7,1361,99.9999999972
2.7,1395,99.9999999978
2.7,1429,99.9999999982
2.7,1463,99.9999999986
2.7,1497,99.9999999989
2.7,1531,99.9999999991
2.7,1565,99.9999999993
2.7,1599,99.9999999994
2.7,1633,99.9999999995
2.7,1667,99.9999999996
2.7,1701,99.9999999997
2.7,1735,99.9999999998
2.7,1769,99.9999999998
2.7,1803,99.9999999999
2.7,1837,99.9999999999
2.7,1871,99.9999999999
2.7,1905,99.9999999999
2.7,1939,100.0000000000
2.7,1973,100.0000000000
2.7,2007,100.0000000000
2.7,2041,100.0000000000
2.7,2075,100.0000000000
2.7,2109,100.0000000000
2.7,2143,100.0000000000
2.7,2177,100.0000000000
2.7,2211,100.0000000000
2.7,2245,100.0000000000
2.7,2279,100.0000000000
2.7,2313,100.0000000000
2.7,2347,100.0000000000
2.7,2381,100.0000000000
2.7,2415,100.0000000000
2.7,2449,100.0000000000
2.7,2483,100.0000000000
2.7,2517,100.0000000000
2.7,2551,100.0000000000
2.7,2585,100.0000000000
2.7,2619,100.0000000000
2.7,2653,100.0000000000
2.7,2687,100.0000000000
2.7,2721,100.0000000000
2.7,2755,100.0000000000
2.7,2789,100.0000000000
2.7,2823,100.0000000000
2.7,2857,100.0000000000
2.7,2891,100.0000000000
2.7,2925,100.0000000000
2.7,2959,100.0000000000
2.7,2993,100.0000000000
2.7,3027,100.0000000000
2.7,3061,100.0000000000
2.7,3095,100.0000000000
2.7,3129,100.0000000000
2.7,3163,100.0000000000
2.7,3197,100.0000000000
2.7,3231,100.0000000000
